WORDCOUNTS,WEIGHT
the,1080
and,611
of,528
in,436
to,296
a,142
philippines,121
for,118
that,108
by,104
as,98
development,93
is,91
has,85
from,75
on,75
this,73
s,72
land,66
was,64
have,63
it,62
growth,55
thailand,54
been,54
country,54
agrarian,53
poverty,52
percent,49
philippine,48
countries,48
its,47
sector,47
trade,47
indonesia,46
were,45
rural,45
see,43
economy,43
agricultural,43
be,43
economic,41
political,38
poor,38
world,38
more,37
also,37
market,36
borras,36
agriculture,35
during,35
at,34
an,34
international,34
their,32
not,32
with,32
e,31
strategy,31
these,31
or,30
reform,30
asian,30
inequality,28
southeast,28
us,28
but,28
while,28
government,27
jr,27
export,27
period,27
structure,27
are,27
asia,26
other,25
state,25
policies,25
free,25
most,24
m,24
production,23
g,23
table,23
between,23
than,22
university,22
regional,22
press,22
national,22
sectors,22
even,21
j,21
significant,21
global,21
studies,20
into,20
those,20
some,20
review,20
such,20
neighbors,20
rates,20
people,20
which,20
farm,20
out,19
terms,19
total,18
within,18
rice,18
bank,18
exports,18
quezon,17
de,17
billion,17
vietnam,17
had,17
same,17
new,17
asean,17
domestic,17
city,17
h,16
policy,16
social,16
share,16
per,15
investments,15
products,15
bello,15
factors,15
population,15
franco,15
about,15
elite,15
so,15
liberalization,15
rate,14
journal,14
peasant,14
important,14
south,14
will,14
average,14
much,14
they,13
i,13
coconut,13
wto,13
r,13
workers,13
problematic,13
over,13
lands,13
one,12
east,12
via,12
access,12
well,12
partly,12
et,12
change,12
when,12
value,12
comparative,12
under,12
where,12
less,12
remained,12
services,12
started,12
can,12
la,12
beginning,12
crisis,12
elites,12
among,12
key,11
labor,11
performance,11
earlier,11
neda,11
institute,11
public,11
livelihoods,11
around,11
two,11
rights,11
developing,11
eds,11
number,11
largely,11
japanese,11
foreign,11
very,11
past,11
early,11
tion,10
first,10
could,10
million,10
main,10
productive,10
because,10
al,10
ment,10
landed,10
privatization,10
investment,10
region,10
including,10
food,10
general,10
latter,10
exchange,10
current,10
malaysia,10
neoliberal,10
manila,10
develop,10
corn,10
o,9
if,9
corporate,9
modest,9
real,9
due,9
relatively,9
relations,9
compared,9
support,9
peasants,9
remittances,9
example,9
broad,9
caused,9
contrast,9
led,9
time,9
income,9
gdp,9
increase,9
ing,9
control,9
capital,9
cause,9
through,9
despite,9
adb,8
source,8
different,8
www,8
all,8
crops,8
farmers,8
there,8
achieved,8
china,8
resources,8
failed,8
incidence,8
significantly,8
year,8
overseas,8
small,8
up,8
transnational,8
campesina,8
rules,8
filipino,8
local,8
marcos,8
debt,8
low,8
b,8
especially,8
increasing,8
hectare,8
widespread,8
who,8
report,8
goods,8
yield,8
org,8
although,8
remains,8
major,8
nature,7
hong,7
