WORDCOUNTS,WEIGHT
the,864
of,530
and,420
in,346
is,272
a,237
to,232
for,186
that,181
multilevel,163
this,163
are,131
we,129
data,127
model,126
analysis,110
models,106
eu,105
support,79
as,75
these,74
variance,73
on,72
be,72
an,71
at,69
predictors,63
party,62
with,61
by,60
political,57
level,57
it,52
e,52
statistical,51
levels,50
can,48
effects,48
opinion,47
which,47
ofthe,47
have,47
not,44
effect,43
s,38
units,38
from,38
or,37
see,37
variable,37
there,36
modeling,36
one,35
science,35
p,34
components,31
g,30
leadership,29
contextual,29
fixed,28
has,28
journal,28
assumption,28
structures,27
about,27
more,27
our,27
j,26
i,26
may,26
cues,25
they,25
variation,25
dummy,25
first,24
between,24
if,23
because,23
r,23
also,23
all,22
other,22
estimation,22
regression,22
such,22
mean,22
different,22
second,21
de,21
raudenbush,21
linear,20
kreft,20
public,20
general,20
random,20
table,20
account,19
thus,19
research,19
goldstein,19
two,19
do,19
european,19
when,19
tion,18
estimates,18
clustering,18
than,18
approach,18
american,17
van,17
no,17
how,17
unit,17
bryk,17
parties,17
three,17
theory,17
national,17
should,17
consider,16
leeuw,16
significant,16
then,16
jones,15
observations,15
important,15
errors,15
causal,15
time,15
inglehart,15
structure,15
methods,15
country,15
question,15
predictor,14
across,14
their,14
was,14
coefficients,14
mle,14
but,14
only,14
individual,14
often,14
likelihood,14
terms,14
now,13
disturbances,13
possible,13
correlation,13
steenbergen,13
component,13
y,13
l,13
term,13
dependent,13
constant,13
individuals,13
standard,13
common,12
nested,12
marco,12
substantive,12
context,12
heterogeneity,12
application,12
however,12
q,12
statistics,12
least,12
results,12
will,12
make,12
gives,12
hierarchical,12
here,12
each,12
interactive,12
particular,12
anova,12
integration,12
ols,11
approaches,11
studies,11
source,11
differences,11
even,11
university,11
n,11
information,11
literature,11
example,11
used,11
inferences,11
social,11
bradford,11
where,11
income,11
survey,11
variables,11
franklin,11
so,11
parameters,11
pooled,11
x,11
does,10
large,10
into,10
member,10
yoo,10
case,10
cue,10
clearly,10
marsh,10
error,10
positive,10
same,10
covariance,10
jt,10
paper,10
vari,10
leaders,10
very,10
generalized,10
what,10
while,10
given,10
estimator,10
re,10
among,10
expect,9
review,9
sample,9
snijders,9
k,9
most,9
bosker,9
interactions,9
reml,9
reif,9
b,9
estimators,9
number,9
use,9
assume,9
theoretical,9
finally,9
trade,9
would,9
applications,9
over,9
type,9
both,9
multiple,9
press,9
assumptions,9
interaction,9
der,8
estimated,8
h,8
position,8
test,8
those,8
robert,8
within,8
some,8
intercepts,8
higher,8
scale,8
specifically,8
good,8
small,8
using,8
rabier,8
toward,8
new,8
discussed,8
less,8
ignoring,8
discussion,8
explanation,8
including,8
questions,8
function,8
educational,8
