WORDCOUNTS,WEIGHT
the,491
of,384
and,333
in,218
to,195
a,177
democracy,154
that,137
for,100
as,88
international,79
is,69
transitions,64
are,64
not,55
democratic,54
on,54
we,53
be,50
by,49
democracies,49
states,49
political,44
or,44
s,42
democratization,40
more,39
from,39
with,37
have,37
transition,36
can,36
time,35
an,34
context,33
at,32
autocracy,32
other,31
see,31
likelihood,30
model,30
will,29
economic,29
autocracies,28
regional,27
power,27
diffusion,26
influence,26
may,26
likely,26
countries,26
country,26
data,25
institutions,24
proportion,23
factors,22
neighboring,22
many,22
world,22
changes,21
conflict,21
however,21
przeworski,21
our,21
this,20
when,20
results,20
war,19
but,19
also,19
over,19
global,19
domestic,19
gleditsch,19
development,18
regime,18
journal,17
than,17
university,17
t,17
external,17
processes,17
become,17
regimes,17
prospects,17
does,16
about,16
peace,16
press,16
it,15
per,15
change,15
do,15
organization,15
capita,15
limongi,14
rule,14
social,14
which,14
given,14
between,14
groups,13
such,13
growth,13
probability,13
actors,13
where,13
less,13
gdp,13
has,13
although,13
state,12
within,12
y,12
how,12
events,12
example,12
its,12
covariates,12
figure,12
relative,12
table,12
some,11
probabilities,11
under,11
autocratic,11
shown,11
effects,11
american,10
one,10
studies,10
there,10
higher,10
no,10
well,10
polity,10
only,10
after,10
been,10
cambridge,10
o,9
if,9
markov,9
i,9
influences,9
l,9
n,9
distribution,9
et,9
all,9
al,9
were,9
previous,9
different,9
role,9
measure,9
should,9
j,8
politics,8
review,8
sample,8
clustering,8
similar,8
their,8
support,8
impact,8
most,8
lead,8
population,8
year,8
independent,8
science,8
new,8
increases,8
michael,8
often,8
endure,8
share,8
survival,8
estimated,7
negative,7
estimates,7
third,7
rights,7
predicted,7
remain,7
reforms,7
important,7
based,7
could,7
energy,7
civil,7
ward,7
these,7
two,7
requisites,7
existing,7
period,7
seen,7
yit,7
research,7
whether,7
particular,7
both,7
level,7
models,7
institutional,7
consumption,7
coefficient,7
region,7
evaluations,6
history,6
princeton,6
experience,6
wave,6
system,6
possible,6
since,6
neighbors,6
cases,6
even,6
rather,6
consider,6
was,6
displays,6
societies,6
muller,6
regions,6
geographical,6
organizations,6
developing,6
local,6
use,6
theories,6
effect,6
wars,6
pevehouse,6
c,6
what,6
vanhanen,6
d,6
attributes,6
little,6
df,6
increase,6
huntington,5
significant,5
common,5
they,5
shocks,5
ways,5
consistent,5
available,5
conditions,5
case,5
eastern,5
estimate,5
yi,5
without,5
clearly,5
suggested,5
covariate,5
p,5
out,5
kristian,5
significantly,5
cold,5
suggest,5
periods,5
comparative,5
intervention,5
expanded,5
indicates,5
hold,5
break,5
threats,5
rulers,5
held,5
individual,5
david,5
gates,5
random,5
accordingly,5
relationship,5
why,5
analysis,5
log,5
set,5
down,5
terms,5
generally,5
through,5
boix,5
waves,5
years,5
evidence,5
strong,5
difficult,4
m,4
e,4
alone,4
likewise,4
group,4
first,4
military,4
differences,4
government,4
subsequent,4
reiter,4
somewhat,4
america,4
prior,4
human,4
dependence,4
expected,4
adam,4
find,4
look,4
performance,4
soviet,4
process,4
connected,4
latin,4
beyond,4
appear,4
scale,4
exert,4
participation,4
line,4
during,4
forces,4
gasiorowski,4
trends,4
involve,4
consolidation,4
majority,4
using,4
stephens,4
transnational,4
jaggers,4
still,4
authoritarian,4
smith,4
gurr,4
resolution,4
mark,4
toward,4
others,4
europe,4
logged,4
decreases,4
distance,4
score,4
skrede,4
remained,4
empirical,4
enduring,4
three,4
percent,4
parameters,4
european,4
yields,4
cow,4
foreign,4
fear,4
fall,4
specification,4
following,4
here,4
alvarez,4
each,4
did,4
leaders,4
argue,4
thompson,4
merely,4
spatial,4
theory,4
suggests,4
size,4
researchers,4
observed,4
km,4
row,4
entities,3
affected,3
elections,3
replaced,3
tend,3
second,3
coalition,3
favor,3
protection,3
allies,3
source,3
undermine,3
galton,3
england,3
mesquita,3
dramatically,3
help,3
threshold,3
depends,3
voting,3
fernando,3
east,3
almond,3
rodrik,3
mass,3
reflecting,3
resources,3
minimum,3
measurement,3
relationships,3
dynamics,3
de,3
stokes,3
rates,3
york,3
main,3
edward,3
radius,3
risk,3
kiser,3
turn,3
affect,3
coefficients,3
argued,3
observations,3
threat,3
powerful,3
conditional,3
view,3
conflicts,3
whereas,3
had,3
result,3
found,3
nondemocracies,3
initial,3
wealth,3
opposition,3
pr,3
r,3
related,3
choung,3
actually,3
verba,3
loughlin,3
good,3
statistically,3
lipset,3
quite,3
small,3
mitchell,3
characteristics,3
hegre,3
decline,3
fully,3
scott,3
value,3
aggregate,3
f,3
limited,3
make,3
arrangements,3
culture,3
increasingly,3
jon,3
similarly,3
longer,3
idea,3
reform,3
end,3
snyder,3
forms,3
income,3
exceeds,3
governance,3
number,3
argues,3
coherent,3
survive,3
range,3
values,3
assume,3
trade,3
open,3
clear,3
would,3
high,3
problems,3
outcomes,3
james,3
doorenspleet,3
chain,3
provide,3
widespread,3
binary,3
who,3
conclusion,3
predictions,3
alternative,3
starr,3
outcome,3
stem,3
bueno,3
rivalry,3
particularly,3
nonparametric,3
schelling,3
bollen,3
u,3
freedom,3
popular,3
beck,3
became,3
mansfield,3
territory,3
definitions,3
come,3
question,3
unable,3
include,3
barzel,3
need,3
association,3
comparison,3
specific,3
themselves,3
norman,3
among,3
meeting,3
berchtold,2
go,2
lopez,2
indicated,2
pittsburgh,2
extend,2
measures,2
yamaguchi,2
considerably,2
introduction,2
notably,2
germany,2
expect,2
large,2
identify,2
modern,2
policy,2
inequality,2
before,2
women,2
test,2
horizontal,2
being,2
highlighted,2
either,2
sources,2
hence,2
winning,2
ii,2
implications,2
emerged,2
seems,2
together,2
correctly,2
estimation,2
great,2
nineteen,2
substantive,2
donnell,2
take,2
real,2
regression,2
classified,2
solingen,2
exogenous,2
linear,2
key,2
primary,2
march,2
account,2
alesina,2
tipping,2
randle,2
measuring,2
point,2
very,2
timothy,2
interdependent,2
dynamic,2
jose,2
garden,2
labor,2
facts,2
reject,2
due,2
interest,2
relatively,2
ability,2
ray,2
century,2
initiate,2
transitional,2
single,2
competitive,2
mechanisms,2
steps,2
michigan,2
nathaniel,2
developed,2
var,2
ex,2
importance,2
certain,2
shannon,2
arbor,2
evolution,2
consequences,2
carles,2
means,2
reason,2
bad,2
emergence,2
section,2
driven,2
dominate,2
solid,2
show,2
additional,2
strengthen,2
meernik,2
sociological,2
krueger,2
extent,2
nonrandom,2
strength,2
cartogram,2
cascades,2
goertz,2
facilitate,2
emerge,2
struggles,2
coalitions,2
late,2
density,2
decolonialization,2
though,2
let,2
czechoslovakia,2
autocratization,2
treat,2
appears,2
recently,2
moore,2
cannot,2
selectorate,2
harary,2
wide,2
method,2
criteria,2
because,2
directly,2
none,2
schmitter,2
work,2
claim,2
part,2
proportions,2
calls,2
null,2
unrestricted,2
poe,2
reflect,2
surrounding,2
project,2
shapiro,2
redistribution,2
olson,2
whitehead,2
indicator,2
presented,2
below,2
simpler,2
socialist,2
catholic,2
contrast,2
event,2
involved,2
kuran,2
civic,2
xit,2
observe,2
annual,2
kadera,2
gastner,2
lohmann,2
critical,2
proxy,2
hegemony,2
various,2
short,2
indeed,2
essex,2
above,2
experiences,2
thereby,2
selection,2
structural,2
lagged,2
reference,2
wake,2
security,2
beetham,2
exposure,2
vatican,2
light,2
dan,2
costs,2
unmitigated,2
seligson,2
casper,2
brown,2
dictatorship,2
missing,2
efforts,2
cartwright,2
exogenously,2
larger,2
john,2
variation,2
cheibub,2
patterns,2
timing,2
coercion,2
relevant,2
council,2
perhaps,2
weaken,2
shifts,2
constrains,2
another,2
raftery,2
private,2
mean,2
diehl,2
controlling,2
entirely,2
skeptical,2
emphasize,2
robinson,2
remmer,2
ethnic,2
trend,2
full,2
crises,2
pagnucco,2
hungary,2
modernization,2
points,2
spolaore,2
spread,2
so,2
features,2
attributing,2
standard,2
internal,2
article,2
promote,2
sense,2
assessing,2
ann,2
examine,2
seeking,2
probably,2
tendency,2
increasing,2
aid,2
moses,2
