WORDCOUNTS,WEIGHT
the,423
of,315
and,254
in,194
to,162
women,157
is,107
a,99
that,80
are,68
for,64
as,62
be,52
or,51
not,51
on,50
s,48
work,47
which,43
this,41
social,39
have,39
their,37
economic,37
it,36
by,36
countries,35
workers,33
has,32
there,31
no,30
they,28
labour,28
all,27
an,27
at,24
household,24
these,24
employment,24
maternity,24
equal,23
equality,23
but,22
from,22
been,21
international,20
with,20
family,19
also,19
discrimination,19
value,18
society,18
such,17
men,17
protection,15
other,15
issues,15
must,15
legislation,14
new,14
special,13
between,13
development,12
convention,12
problems,12
during,12
do,12
where,12
decade,11
wage,11
benefits,11
working,11
tasks,11
female,11
so,11
male,11
principle,11
one,10
some,10
rights,10
example,10
its,10
status,10
several,10
same,10
ilo,10
what,10
national,10
committee,9
into,9
those,9
laws,9
since,9
application,9
general,9
india,9
most,9
important,9
unions,9
home,9
many,9
treatment,9
remuneration,9
centre,9
trade,9
any,9
should,9
krishna,8
right,8
linked,8
rates,8
act,8
was,8
more,8
time,8
see,8
number,8
quarterly,8
force,8
united,8
considered,8
job,8
economy,8
them,8
need,8
market,7
measures,7
large,7
country,7
unpaid,7
may,7
legal,7
n,7
based,7
out,7
participation,7
place,7
nations,7
various,7
sex,7
sector,7
developing,7
made,7
services,7
low,7
who,7
contribution,7
often,7
analysis,7
whether,7
problem,7
information,7
difficult,6
tion,6
policy,6
different,6
first,6
take,6
thus,6
due,6
de,6
pay,6
without,6
basic,6
opportunity,6
leave,6
ensure,6
could,6
access,6
unemployment,6
because,6
training,6
policies,6
part,6
situation,6
noted,6
responsibilities,6
forms,6
article,6
over,6
share,6
while,6
world,6
needs,6
if,5
complex,5
history,5
lower,5
being,5
production,5
human,5
last,5
system,5
very,5
against,5
even,5
main,5
how,5
wages,5
workplace,5
welfare,5
requires,5
however,5
procedures,5
technical,5
whole,5
pregnancy,5
up,5
paid,5
activities,5
matter,5
still,5
make,5
yet,5
security,5
industrial,5
towards,5
existing,5
jobs,5
period,5
can,5
percent,5
increasing,5
provide,5
particular,5
code,5
recognition,5
activity,5
recognised,5
programmes,4
long,4
available,4
secondary,4
difficulties,4
given,4
adopted,4
certain,4
lives,4
clearly,4
impact,4
p,4
further,4
equally,4
unequal,4
future,4
related,4
reflect,4
change,4
revolution,4
quantification,4
attention,4
always,4
multiple,4
will,4
geneva,4
pp,4
recognising,4
reports,4
only,4
efforts,4
fact,4
children,4
end,4
question,4
income,4
strategies,4
looking,4
equity,4
continue,4
three,4
health,4
individual,4
would,4
counted,4
professional,4
means,4
education,4
fertility,4
ever,4
set,4
rural,4
regulations,4
level,4
average,4
specific,4
themselves,4
point,4
sectors,4
major,4
among,4
increase,4
now,3
child,3
differentials,3
determine,3
alone,3
group,3
necessarily,3
before,3
gap,3
ii,3
official,3
i,3
political,3
enforcement,3
adoption,3
quantifying,3
amount,3
back,3
instruments,3
marital,3
than,3
shall,3
implementation,3
higher,3
york,3
nairobi,3
exact,3
l,3
after,3
category,3
changes,3
frequently,3
situations,3
additional,3
undertaken,3
legislative,3
advance,3
worker,3
furthermore,3
effective,3
cannot,3
grounds,3
perform,3
facilities,3
criteria,3
well,3
almost,3
line,3
planning,3
year,3
collective,3
statistics,3
forces,3
own,3
presented,3
socialist,3
order,3
allowances,3
small,3
consensus,3
when,3
second,3
role,3
discriminatory,3
absence,3
comparative,3
techniques,3
opportunities,3
industrialised,3
informal,3
members,3
instraw,3
again,3
others,3
addition,3
areas,3
occupations,3
organisations,3
outside,3
relevant,3
less,3
forth,3
practice,3
another,3
understanding,3
vast,3
range,3
food,3
questions,3
processes,3
described,3
reality,3
function,3
standard,3
especially,3
promote,3
methods,3
effect,3
probably,3
usually,3
un,3
canada,3
increased,3
series,3
defining,3
dimension,3
cultures,3
down,3
current,3
particularly,3
far,3
living,3
advances,3
require,3
generally,3
urban,3
both,3
peace,3
everywhere,3
much,3
families,3
conditions,3
aware,3
instead,3
although,3
define,3
states,3
area,3
classification,3
recent,3
perception,3
does,2
undertakings,2
concerned,2
meaning,2
groups,2
concern,2
represent,2
affected,2
extend,2
per,2
germany,2
provisions,2
rewards,2
completely,2
specified,2
position,2
enumeration,2
source,2
diffusion,2
stressed,2
barriers,2
every,2
interests,2
nature,2
switzerland,2
words,2
reach,2
shaped,2
skills,2
leading,2
together,2
help,2
achieved,2
doc,2
classified,2
within,2
evaluation,2
con,2
portugal,2
u,2
victims,2
recommended,2
e,2
condition,2
resources,2
chart,2
spain,2
facto,2
economies,2
