WORDCOUNTS,WEIGHT
the,217
and,177
of,151
in,124
cell,121
a,118
nuclear,108
size,86
n,68
c,63
cells,61
to,52
with,41
is,39
that,39
by,38
for,38
ratio,37
were,36
volume,35
nuclei,35
growth,32
yeast,32
r,30
h,29
at,28
al,26
are,26
et,26
fission,25
or,23
we,23
b,22
jcb,22
nurse,22
this,22
fig,22
d,21
content,20
e,19
dna,19
control,19
an,19
nucleus,18
cycle,18
on,18
as,16
was,16
j,16
p,16
s,15
proportional,15
i,15
study,14
m,14
from,14
f,13
ratios,13
cytoplasmic,13
ne,12
microscopy,12
pn,12
t,11
biol,11
sizes,11
cdc,11
cellular,11
l,10
how,10
not,10
pombe,10
two,10
between,10
which,10
min,10
using,10
strains,9
analysis,9
mitosis,9
during,9
leu,9
have,9
be,9
http,8
volumes,8
www,8
more,8
cut,8
time,8
v,8
within,8
video,8
org,8
cgi,8
genetic,8
increase,8
centrifugation,7
it,7
figure,7
growing,7
available,7
experiments,7
vcell,7
mutants,7
phase,7
throughout,7
full,7
shown,7
schizosaccharomyces,7
than,7
been,6
similar,6
spores,6
hayles,6
changes,6
constant,6
der,6
had,6
distribution,6
has,6
interphase,6
arrested,6
grown,6
contrast,6
after,6
small,6
amount,6
ts,6
mol,6
single,6
genome,6
allele,6
may,5
ml,5
die,5
expansion,5
rapid,5
rapidly,5
washed,5
before,5
diploid,5
but,5
these,5
containing,5
first,5
rev,5
dic,5
gregory,5
different,5
larger,5
number,5
transcription,5
directly,5
rockefeller,5
cdcl,5
correlation,5
data,5
envelope,5
general,5
budding,5
increased,5
jorgensen,5
y,5
division,5
does,4
tested,4
no,4
if,4
w,4
bai,4
distributed,4
large,4
their,4
plots,4
evolution,4
cuti,4
university,4
quantitative,4
surface,4
haploid,4
shows,4
regulation,4
u,4
increases,4
staining,4
marked,4
used,4
work,4
cytoplasm,4
range,4
determined,4
despite,4
lab,4
mutant,4
wt,4
described,4
surrounded,4
there,4
outer,4
points,4
smaller,4
inner,4
measured,4
membrane,4
grow,4
neumann,4
lmb,4
can,4
dapi,4
displaced,4
daughter,4
annu,4
online,3
high,3
median,3
second,3
o,3
independent,3
generated,3
schmidt,3
organelle,3
represent,3
indicated,3
determine,3
cytokinesis,3
red,3
hertwig,3
unevenly,3
pbs,3
complex,3
mounted,3
about,3
formed,3
table,3
methods,3
fixed,3
image,3
then,3
linked,3
same,3
result,3
arrest,3
quantitation,3
bar,3
additional,3
only,3
every,3
agarose,3
here,3
linear,3
important,3
treatment,3
over,3
performed,3
von,3
could,3
kinase,3
found,3
plot,3
multinucleated,3
report,3
eukaryotic,3
zone,3
starvation,3
type,3
further,3
normal,3
equal,3
sato,3
based,3
combined,3
fluorescence,3
selected,3
membranes,3
material,3
analyzed,3
rna,3
required,3
genet,3
nucleocytoplasmic,3
cyclin,3
remained,3
shape,3
kanmx,3
daga,3
strain,3
organelles,3
chang,3
both,3
blue,3
transport,3
scatter,3
overlay,3
role,3
schibler,3
unpublished,3
electron,3
differentiation,3
such,3
pems,3
average,3
cutl,3
either,3
g,3
position,3
individual,3
function,3
panel,3
next,3
resuspended,3
protein,3
gasser,3
pore,3
area,3
into,3
ploidy,3
although,3
correlate,3
nup,3
when,3
even,3
results,3
images,3
und,3
developmental,3
influence,3
supplemental,3
morphogenesis,3
hypothesis,3
tea,2
media,2
mechanisms,2
moreno,2
orgel,2
mitotic,2
reduced,2
collected,2
interference,2
usually,2
nucleoporin,2
lum,2
gradual,2
correlations,2
overall,2
crick,2
umen,2
clp,2
na,2
inhibitor,2
rather,2
taddei,2
nucleolus,2
length,2
direct,2
positive,2
often,2
black,2
verde,2
frank,2
zimmerberg,2
zeiss,2
wee,2
microscope,2
investigate,2
molecular,2
whereas,2
collection,2
brandt,2
essential,2
acquired,2
graphs,2
subset,2
boveri,2
interacts,2
mitoses,2
schubert,2
driven,2
our,2
snell,2
microtubules,2
field,2
kozlov,2
leads,2
measurements,2
show,2
test,2
regulated,2
architecture,2
doye,2
consistent,2
winey,2
inc,2
leptomycin,2
organization,2
plates,2
carl,2
also,2
tomography,2
nitrogen,2
inducer,2
export,2
others,2
elusive,2
dc,2
artificially,2
marshall,2
each,2
responds,2
release,2
paper,2
moving,2
faster,2
global,2
other,2
mcintosh,2
indicate,2
simple,2
determines,2
differences,2
nat,2
foundation,2
er,2
new,2
end,2
pem,2
curr,2
camera,2
resulting,2
vegetatively,2
dev,2
surrounding,2
channel,2
genes,2
state,2
influences,2
elevated,2
mastronarde,2
coordinated,2
nucleoskeletal,2
tange,2
jovtchev,2
less,2
see,2
cause,2
russell,2
however,2
theory,2
wright,2
wide,2
lamina,2
remarkably,2
because,2
proteins,2
gerassimow,2
well,2
almost,2
vol,2
demonstrated,2
suggests,2
some,2
understanding,2
where,2
functions,2
monitored,2
obvious,2
gray,2
zelle,2
west,2
taking,2
four,2
conclude,2
nature,2
x,2
through,2
indicating,2
press,2
vnucl,2
its,2
controls,2
expression,2
displacement,2
factor,2
accumulation,2
point,2
numbered,2
matsuyama,2
science,2
differential,2
wild,2
observed,2
models,2
low,2
difference,2
three,2
objective,2
biochemical,2
grew,2
temperature,2
agreement,2
course,2
vnuci,2
kinetics,2
linking,2
effects,2
spindle,2
defined,2
proximity,2
editor,2
underlying,2
confocal,2
specific,2
supported,2
components,2
pores,2
research,2
gene,2
pads,2
left,2
effect,2
reached,2
sci,2
averages,2
national,2
formaldehyde,2
dependent,2
corrected,2
recent,2
relative,2
facs,2
propose,2
close,2
decreased,2
allg,1
morphometric,1
optics,1
ribosomal,1
hoog,1
sporulation,1
span,1
residing,1
bottom,1
will,1
morphology,1
stage,1
imagej,1
ribosomes,1
alters,1
formulated,1
chromosome,1
he,1
physiol,1
axioplan,1
approximate,1
lookup,1
manipulated,1
incubated,1
york,1
pearson,1
delimiting,1
plotted,1
membranous,1
examining,1
gtpase,1
materials,1
samples,1
cartoons,1
sealed,1
moment,1
bars,1
neiufjnn,1
provide,1
lipid,1
nasmyth,1
analyses,1
elsevier,1
vegetative,1
midpoint,1
short,1
created,1
london,1
protocol,1
rupes,1
saccharomyces,1
separated,1
mrna,1
kobayashi,1
affected,1
bipolar,1
coolsnaphq,1
lines,1
breast,1
resumed,1
chromosomenzahl,1
get,1
ruffled,1
sizer,1
septa,1
implicated,1
arai,1
represented,1
kugelkern,1
coverslips,1
ultimate,1
detailed,1
conserved,1
above,1
introduction,1
marking,1
determining,1
slower,1
ribosome,1
manuscript,1
spi,1
localization,1
changed,1
markers,1
positively,1
they,1
regulates,1
boxes,1
differenzierung,1
subcellular,1
center,1
ii,1
analytical,1
eukaryotes,1
one,1
facgs,1
assuming,1
determinant,1
studies,1
helpful,1
stability,1
futcher,1
vicinity,1
biological,1
much,1
mccollum,1
arrowheads,1
animals,1
once,1
patches,1
ihre,1
consequences,1
informative,1
rate,1
rs,1
live,1
extremes,1
motoneuron,1
likely,1
sets,1
sons,1
coordination,1
involve,1
organismal,1
undivided,1
describe,1
modified,1
mcilwain,1
furlong,1
planapo,1
kamata,1
envelopes,1
phenylenediamine,1
targeting,1
metazoan,1
bigger,1
surrogate,1
usa,1
equipped,1
marks,1
biology,1
contrasts,1
around,1
res,1
roper,1
biotechnol,1
mds,1
percentiles,1
established,1
rouquette,1
perturbation,1
critical,1
environment,1
rasband,1
papagiannouli,1
submitted,1
cutll,1
nucleolar,1
gfp,1
coefficients,1
proposed,1
motoneurons,1
numbers,1
exportin,1
vaseline,1
edu,1
gradually,1
swt,1
variety,1
colored,1
woollard,1
si,1
corresponding,1
version,1
hepatocytes,1
institutes,1
profile,1
signal,1
largest,1
complexes,1
dramatically,1
orca,1
depolymerize,1
diffusion,1
round,1
chichester,1
visualize,1
continues,1
embryos,1
known,1
barow,1
planfluar,1
ubiquitous,1
midpoints,1
mg,1
abhtingigkeit,1
followed,1
arrests,1
genetics,1
md,1
requires,1
whiskers,1
doi,1
cooled,1
metabolism,1
vogt,1
geometries,1
riveline,1
cycles,1
paul,1
shifted,1
lanolin,1
nomarski,1
neurochem,1
set,1
frame,1
comparison,1
metazoa,1
interval,1
taken,1
sequestering,1
compaction,1
suggested,1
adapted,1
hcutl,1
might,1
induces,1
cdcllt,1
crm,1
hamamoto,1
genotype,1
actively,1
paraffin,1
kurzkern,1
ccd,1
teala,1
yashiroda,1
starved,1
ueber,1
hiraoka,1
all,1
hashimoto,1
greater,1
shirai,1
cancer,1
parental,1
response,1
altering,1
closely,1
reassemble,1
deleted,1
shaped,1
idea,1
marker,1
concentration,1
newly,1
blur,1
head,1
did,1
leading,1
airdried,1
areas,1
latrunculin,1
future,1
broadly,1
restrictive,1
karyoplasmic,1
vpg,1
together,1
proposal,1
sd,1
presence,1
thank,1
extended,1
wagner,1
treatments,1
plm,1
pregrown,1
molecules,1
strongly,1
concurrently,1
centers,1
body,1
spaced,1
abbreviations,1
generates,1
opin,1
bei,1
adjusted,1
embo,1
vaisberg,1
relation,1
diverse,1
coordinates,1
link,1
pcr,1
twofold,1
aliquots,1
reveal,1
zellenzahl,1
composition,1
very,1
factors,1
take,1
distributions,1
functionally,1
ober,1
flflf,1
scientific,1
spinning,1
just,1
representative,1
color,1
living,1
microcentrifuge,1
systems,1
toole,1
academic,1
octl,1
accurately,1
hand,1
alpl,1
precisely,1
do,1
correction,1
perturbed,1
gaussian,1
physiological,1
present,1
neighboring,1
ran,1
understood,1
thiamine,1
third,1
explanations,1
comments,1
right,1
block,1
undergoes,1
layers,1
polarized,1
threshold,1
curvature,1
fisher,1
accepted,1
establish,1
chromatin,1
contents,1
population,1
schneider,1
spinningdisk,1
produced,1
form,1
references,1
glycerol,1
applied,1
varying,1
proc,1
axiovert,1
scale,1
parasite,1
necessary,1
triton,1
artificial,1
depending,1
add,1
maintain,1
cloning,1
correlated,1
thuriaux,1
contrasting,1
ltd,1
produce,1
rounds,1
micrographs,1
valap,1
explain,1
menge,1
drug,1
problem,1
identification,1
urse,1
wiley,1
creates,1
oh,1
while,1
faigle,1
correlates,1
depolymerizes,1
unable,1
source,1
teilung,1
degree,1
mechanistic,1
plane,1
meister,1
antony,1
influenced,1
local,1
