WORDCOUNTS,WEIGHT
the,51
in,32
of,32
to,25
and,20
research,17
for,13
a,9
mathematics,7
problem,7
or,7
an,6
be,6
teaching,5
from,5
education,5
studies,5
which,5
is,5
such,4
have,4
researchers,4
more,4
some,4
are,4
this,4
many,4
will,3
it,3
papers,3
these,3
educational,3
made,3
however,3
foreign,3
d,3
need,3
criteria,3
information,3
data,3
on,3
area,3
large,3
countries,3
nctm,3
our,3
reported,3
as,3
jrme,3
with,3
effort,3
opportunities,3
instruments,3
journal,3
results,3
appropriate,3
major,3
flaws,2
difficulties,2
by,2
answer,2
reports,2
first,2
arise,2
procedures,2
that,2
been,2
members,2
could,2
c,2
questions,2
general,2
solving,2
attempts,2
important,2
design,2
instructional,2
defined,2
basis,2
literature,2
efforts,2
problems,2
s,2
satisfy,2
careful,2
conduct,2
direction,2
blocks,2
about,2
listings,2
issue,2
even,2
under,2
issues,2
conducting,2
conclusions,2
included,2
those,2
section,2
reflect,2
office,2
available,2
coordinated,2
detailed,1
pennsylvania,1
fails,1
until,1
may,1
experimental,1
missions,1
f,1
mentioned,1
but,1
development,1
open,1
relevant,1
also,1
terms,1
most,1
write,1
making,1
adequate,1
models,1
approach,1
disseminated,1
suydam,1
common,1
necessary,1
published,1
appears,1
practice,1
g,1
profession,1
variety,1
materials,1
opportunity,1
summarize,1
either,1
country,1
manuscripts,1
invitation,1
regular,1
statements,1
affairs,1
time,1
committee,1
try,1
course,1
not,1
individual,1
represent,1
david,1
provide,1
include,1
pull,1
classroom,1
how,1
getting,1
number,1
reasonable,1
limited,1
draw,1
encountered,1
complementary,1
impact,1
continue,1
assessed,1
implications,1
submit,1
schools,1
organjanuary,1
faced,1
providing,1
learning,1
others,1
institutions,1
attempted,1
washington,1
limitations,1
reporting,1
suggests,1
randomization,1
r,1
methodology,1
quite,1
provides,1
considerably,1
all,1
adequately,1
least,1
discussion,1
j,1
facing,1
publication,1
izations,1
yet,1
they,1
different,1
phenomena,1
b,1
fact,1
special,1
delineation,1
their,1
interested,1
seemingly,1
consideration,1
one,1
seem,1
treatment,1
securing,1
decisions,1
selection,1
incorporating,1
areas,1
study,1
often,1
usually,1
little,1
extrapolations,1
role,1
together,1
generalize,1
productivity,1
applications,1
example,1
appeared,1
eac,1
indicating,1
designing,1
topics,1
discipline,1
control,1
johnson,1
attempting,1
attack,1
confined,1
above,1
anticipated,1
november,1
can,1
comment,1
paper,1
teachers,1
centers,1
federal,1
enable,1
h,1
techniques,1
plans,1
investigating,1
when,1
government,1
through,1
new,1
expenditure,1
should,1
significant,1
measurement,1
use,1
very,1
develop,1
bulletins,1
serve,1
much,1
etc,1
refined,1
has,1
editorial,1
among,1
we,1
i,1
broad,1
university,1
consider,1
there,1
replication,1
ideas,1
u,1
us,1
professional,1
improvement,1
justified,1
external,1
statistical,1
scale,1
exchange,1
today,1
variables,1
varied,1
listing,1
suggestions,1
state,1
unrelated,1
considered,1
further,1
replicate,1
monograph,1
mathematical,1
throughout,1
clearly,1
purport,1
before,1
question,1
forum,1
same,1
piecemeal,1
