WORDCOUNTS,WEIGHT
the,504
of,445
and,340
ice,201
a,182
in,162
to,157
flutes,137
at,126
that,90
till,82
by,82
is,82
glacier,81
basal,79
flute,73
subglacial,70
are,61
for,61
from,60
formation,60
midre,55
with,55
sediment,54
lovénbreen,48
on,47
within,45
geography,43
be,40
this,38
cavity,38
physical,38
flow,37
fig,37
into,35
m,35
boulders,34
as,34
j,30
data,30
et,30
glaciers,30
al,30
polythermal,29
s,28
their,26
or,26
layer,26
sediments,26
boulder,25
proglacial,25
samples,25
have,25
beneath,24
journal,24
n,24
were,24
glaciology,23
these,23
cavities,23
series,23
may,22
society,22
been,22
ridges,22
associated,22
an,21
boulton,21
was,21
annaler,21
margin,21
geografiska,20
schoof,20
i,20
would,20
valley,20
clarke,19
where,19
observed,19
authors,19
roberson,18
lateral,18
swedish,18
deformation,18
bed,18
length,18
anthropology,18
isotopie,17
suggested,17
c,17
secondary,16
has,16
hambrey,16
r,16
ridge,16
model,16
it,15
than,15
mechanism,15
mean,15
processes,15
frozen,15
d,15
properties,14
proposed,14
hart,14
glacial,14
glasser,14
also,14
svalbard,14
between,14
caused,13
field,13
two,13
relative,13
form,13
transport,13
evidence,13
forming,13
surface,12
velocity,12
table,12
face,12
both,12
meltwater,11
such,11
upglacier,11
study,11
hubbard,11
sam,11
water,11
benn,11
type,11
although,11
evans,10
fluctuations,10
composition,10
g,10
p,10
squeezed,10
macrofabric,10
around,10
facies,10
robin,10
which,10
thermal,10
not,10
following,10
models,10
diamicton,10
either,9
taken,9
downglacier,9
geophysical,9
across,9
rippin,9
university,9
away,9
under,9
lee,9
lovenbreen,9
width,9
analysis,9
etal,9
deforming,9
gordon,9
o,8
debris,8
they,8
ii,8
king,8
motion,8
conceptual,8
mechanisms,8
similar,8
b,8
further,8
however,8
basis,8
during,8
t,8
earth,8
presence,8
dowdeswell,8
therefore,8
temperate,8
clast,8
more,8
pressure,8
existing,8
thick,8
eklund,8
one,7
formed,7
other,7
x,7
rather,7
changes,7
observations,7
norway,7
result,7
overlying,7
transported,7
clasts,7
direction,7
limitations,7
high,7
internal,7
clr,7
structure,7
indicate,7
adfrozen,7
interstitial,7
incorporated,7
doi,7
different,7
rose,7
distribution,7
presented,7
uk,7
occur,7
consistent,6
those,6
some,6
development,6
occurs,6
sliding,6
via,6
l,6
process,6
statistical,6
w,6
solid,6
numerical,6
interface,6
part,6
its,6
contrast,6
characteristics,6
will,6
identified,6
thought,6
boundary,6
only,6
squeezing,6
areas,6
adjacent,6
centre,6
effect,6
science,6
obstacle,6
sciences,6
quaternary,6
mass,6
require,6
size,6
mode,6
landforms,6
strong,6
sedimentary,6
cofaigh,5
margins,5
freezing,5
e,5
birmingham,5
long,5
along,5
due,5
sample,5
fowler,5
bennett,5
no,5
ploughed,5
metres,5
support,5
zone,5
shear,5
reviews,5
enrichment,5
place,5
suggest,5
warmbased,5
research,5
using,5
f,5
morphology,5
interpretation,5
в,5
paul,5
clotted,5
