WORDCOUNTS,WEIGHT
of,374
the,287
and,220
in,126
a,123
mistletoe,95
to,92
dwarf,89
for,73
on,70
e,67
we,63
species,58
each,56
that,51
forest,51
bird,49
number,49
g,48
hawksworth,48
s,45
were,42
stand,41
from,41
with,39
our,38
at,37
dmr,37
t,35
as,35
is,35
are,35
was,33
by,33
not,33
pine,33
r,32
location,31
et,31
this,31
snags,31
al,31
stands,30
p,30
or,30
may,28
mistletoes,27
an,26
colorado,26
usa,26
ponderosa,25
also,24
effects,24
because,23
department,23
u,22
w,22
these,22
among,22
j,21
agriculture,21
f,21
have,21
m,20
used,20
service,20
birds,20
trees,20
test,19
survey,19
c,19
i,18
than,18
abundance,18
all,17
florissant,17
communities,17
analysis,17
d,17
technical,16
ecological,16
h,15
other,15
timber,15
influence,15
however,15
data,15
new,15
been,15
regression,14
x,14
l,14
year,14
model,14
observed,14
cheesman,14
between,14
be,14
b,13
infected,13
management,13
slope,13
rating,13
study,12
university,12
bennetts,12
registrations,12
cnbs,12
area,12
it,11
some,11
rather,11
mountain,11
had,11
variation,11
pages,11
brooms,11
level,11
slopes,11
locations,11
surveys,11
western,10
york,10
no,10
levels,10
using,10
arceuthobium,10
scharpf,10
individual,10
wildlife,10
biology,10
report,10
distribution,10
df,10
zero,9
differences,9
state,9
within,9
diversity,9
thus,9
fig,9
fort,9
their,9
tree,9
most,9
based,9
several,9
habitat,9
range,9
collins,9
table,9
both,9
models,9
average,9
interaction,9
total,8
positive,8
has,8
journal,8
general,8
suggest,8
wiens,8
but,8
only,8
areas,8
which,8
did,8
terms,8
if,7
production,7
witches,7
procedure,7
relationships,7
grid,7
capture,7
mean,7
white,7
research,7
annual,7
two,7
more,7
host,7
use,7
variance,7
applications,7
program,7
forests,7
rocky,7
control,7
differed,7
detectability,7
washington,7
although,7
size,7
johnson,7
given,6
does,6
o,6
vaginatum,6
burnham,6
studies,6
station,6
snag,6
negative,6
consistent,6
robert,6
southwestern,6
coordinators,6
ox,6
infestation,6
numbers,6
k,6
method,6
mapping,6
sas,6
volume,6
highly,6
presence,6
reported,6
reduced,6
fossil,6
surveyed,6
experiment,6
where,6
heavily,6
ecology,6
significant,6
august,6
symposium,6
least,6
effect,6
southwest,6
relationship,6
primarily,6
shaw,6
then,6
harvest,6
proceedings,6
measure,6
lodgepole,6
correlated,6
they,5
mrpp,5
long,5
analyses,5
found,5
there,5
damage,5
coniferous,5
iii,5
vol,5
statistic,5
statistical,5
exploratory,5
pest,5
dbh,5
well,5
either,5
richness,5
parmeter,5
selection,5
through,5
patches,5
positively,5
enable,5
adjacent,5
oregon,5
values,5
open,5
repeated,5
relative,5
tests,5
infection,5
variable,5
cnb,5
branches,5
raphael,5
forestry,5
nesting,5
shown,5
national,5
include,5
dense,5
states,5
arizona,5
insect,4
overton,4
height,4
estimation,4
beds,4
detections,4
take,4
maffei,4
due,4
american,4
jr,4
type,4
mannan,4
even,4
ecosystems,4
error,4
infested,4
conifers,4
powerful,4
nests,4
could,4
term,4
focused,4
work,4
part,4
its,4
loss,4
reynolds,4
tested,4
order,4
normality,4
characteristics,4
generally,4
dependent,4
appropriate,4
otis,4
likely,4
detected,4
limited,4
avian,4
wicker,4
percentage,4
included,4
mielke,4
death,4
many,4
stevens,4
do,4
wood,4
including,4
actual,4
thomas,4
editors,4
structure,4
probably,4
auk,4
class,4
monument,4
any,4
associated,4
log,4
alternative,4
consequently,4
assessment,4
animal,4
whether,4
selected,4
john,4
multiple,4
moderate,4
detection,4
numerous,4
association,4
anonymous,4
potential,4
km,4
estimator,4
ss,4
vireo,4
resources,4
common,3
nest,3
created,3
hudler,3
per,3
one,3
enhance,3
live,3
bias,3
source,3
sources,3
diseases,3
available,3
woodpecker,3
reservoir,3
those,3
cell,3
sitta,3
taille,3
losses,3
condition,3
desirable,3
above,3
correlation,3
