WORDCOUNTS,WEIGHT
the,81
of,71
to,57
and,43
in,32
for,30
a,29
that,28
i,25
is,16
imputation,15
mi,15
be,15
this,13
on,12
variance,12
will,11
research,11
statistical,10
but,10
estimates,9
applications,8
scientific,8
with,8
s,8
work,8
he,7
other,7
data,7
these,7
an,7
missing,6
my,6
future,6
binder,6
issues,6
national,6
proper,6
may,5
his,5
as,5
are,5
fwi,5
consistent,5
more,5
also,5
estimation,5
by,5
eltinge,5
would,5
should,5
it,4
suggestion,4
me,4
how,4
american,4
extensions,4
practice,4
same,4
here,4
methodology,4
many,4
census,4
survey,4
council,4
some,4
surveys,4
such,4
have,4
between,4
estimator,4
even,4
results,4
note,3
bureau,3
if,3
study,3
complex,3
one,3
methods,3
analysis,3
about,3
not,3
multivariate,3
statisticians,3
opportunities,3
discussants,3
pp,3
association,3
dillman,3
version,3
properties,3
useful,3
important,3
toward,3
dc,3
believe,3
further,3
issue,3
fay,3
has,3
sudman,3
literature,3
examples,3
point,3
example,3
knowledge,3
role,3
samples,3
goal,3
development,3
washington,3
points,3
general,3
evidence,3
article,3
than,3
at,2
final,2
press,2
situation,2
done,2
provide,2
been,2
practical,2
appreciate,2
forward,2
methodologies,2
bias,2
determining,2
make,2
comments,2
they,2
importance,2
cognitive,2
class,2
studies,2
nonrespondents,2
clarification,2
support,2
when,2
articles,2
into,2
presents,2
encourage,2
then,2
clearly,2
n,2
from,2
document,2
situations,2
most,2
additional,2
schwarz,2
picture,2
comparisons,2
taken,2
again,2
address,2
academy,2
appearance,2
simple,2
time,2
particularly,2
journals,2
help,2
though,2
where,2
references,2
case,2
ahead,2
however,2
mass,2
rejoinder,2
day,2
aspects,2
well,2
produce,2
information,2
discussion,2
including,2
clustered,2
identifies,2
used,2
contribute,2
bradburn,2
approach,2
questions,2
our,2
which,2
theories,2
judkins,2
models,2
similar,2
clear,2
three,2
directed,2
profession,2
although,2
arise,2
application,2
suggest,2
sample,2
accurate,2
developments,2
bailar,2
june,2
wider,2
response,2
