WORDCOUNTS,WEIGHT
the,228
of,174
and,74
a,70
fish,65
to,51
scale,50
in,49
is,45
i,44
intercept,36
with,28
or,24
that,24
on,24
s,23
l,22
be,22
length,21
sizes,21
at,20
relationship,20
size,20
it,19
are,18
from,17
this,17
for,15
been,14
which,14
scales,13
an,13
annulus,13
not,12
by,12
age,12
time,12
arm,12
when,12
value,12
was,11
si,11
other,11
has,11
line,11
growth,10
radius,10
one,10
as,10
first,10
between,10
axis,10
formula,10
various,9
positive,9
calculator,9
zero,9
these,9
x,9
have,9
type,8
range,8
negative,8
used,8
calculating,8
will,7
e,7
wildlife,7
formed,7
image,7
proportional,7
larger,7
plate,7
lengths,7
throughout,7
straight,7
c,7
can,7
types,6
position,6
measurements,6
ii,6
m,6
all,6
many,6
simple,6
upon,6
li,6
years,6
may,5
operation,5
no,5
service,5
use,5
studies,5
then,5
more,5
fishery,5
ages,5
necessary,5
its,5
annuli,5
thus,5
relationships,5
would,5
cases,5
than,5
so,5
general,5
moved,5
consists,4
rate,4
proportion,4
two,4
over,4
actual,4
j,4
where,4
case,4
however,4
some,4
values,4
point,4
along,4
year,4
such,4
rotating,4
conditions,4
ratios,4
sliding,4
obtained,4
methods,4
estimate,4
walford,3
modification,3
figure,3
lines,3
calculation,3
who,3
they,3
large,3
their,3
life,3
means,3
determination,3
read,3
biology,3
management,3
total,3
complete,3
same,3
series,3
w,3
must,3
most,3
lee,3
each,3
ratio,3
best,3
end,3
attained,3
william,3
investigations,3
equal,3
depends,3
extent,3
method,3
original,3
vol,3
possible,3
r,3
calculated,3
focus,3
until,3
average,3
d,3
corresponds,3
removed,3
anterior,3
journal,3
increments,3
increasing,2
van,2
haddock,2
without,2
creaser,2
sil,2
operations,2
card,2
usually,2
groups,2
f,2
seen,2
itself,2
curvilinear,2
bears,2
determining,2
make,2
legal,2
b,2
formulae,2
study,2
often,2
schuck,2
white,2
united,2
exists,2
thought,2
under,2
hile,2
any,2
k,2
microprojector,2
n,2
necessity,2
but,2
edge,2
department,2
being,2
herrington,2
actually,2
amount,2
valid,2
bass,2
projected,2
merriman,2
celluloid,2
smith,2
expressed,2
carlander,2
take,2
considerable,2
past,2
constantly,2
merely,2
v,2
increases,2
what,2
etched,2
appears,2
cannot,2
oosten,2
recorded,2
centimeters,2
another,2
u,2
correctly,2
desired,2
appreciable,2
july,2
knowledge,2
apparent,2
decreasing,2
entirely,2
q,2
older,2
obtain,2
during,2
increment,2
corresponding,2
phenomenon,2
variables,2
were,2
states,2
recording,2
commercial,2
there,2
interior,2
obtaining,2
correcting,2
change,2
relatively,2
resultant,2
order,2
graduated,2
mosher,2
involved,2
small,2
back,2
fig,2
second,2
reference,2
third,2
inasmuch,2
effect,2
sci,2
annual,2
up,2
probably,2
using,2
among,2
outward,2
successive,2
brown,2
separate,2
final,1
difficult,1
permits,1
does,1
steps,1
now,1
pilchard,1
inward,1
entail,1
sample,1
o,1
bull,1
way,1
if,1
sometimes,1
extrapolating,1
incorrect,1
developed,1
interpretation,1
faked,1
limited,1
porportional,1
consume,1
computing,1
resulted,1
ordinary,1
nomographs,1
trans,1
determine,1
becomes,1
etc,1
represented,1
extends,1
requisite,1
mechanics,1
considerably,1
illustrating,1
whitefishes,1
revolving,1
indicates,1
copeia,1
forth,1
woods,1
certain,1
mus,1
inconsequential,1
saxitilus,1
aligned,1
assuming,1
makes,1
special,1
designed,1
existed,1
hole,1
locked,1
calculate,1
nebish,1
pacific,1
table,1
composed,1
pencil,1
recognized,1
rock,1
completely,1
modified,1
ij,1
arts,1
clerk,1
dji,1
mathematically,1
statistical,1
had,1
history,1
environment,1
laid,1
included,1
correspond,1
branch,1
placed,1
adjusted,1
sr,1
constant,1
before,1
following,1
considered,1
matter,1
rotate,1
result,1
rafinesque,1
frequently,1
reviewed,1
incorrectly,1
situations,1
wisconsin,1
four,1
zool,1
show,1
rupestris,1
mich,1
lower,1
anything,1
misc,1
only,1
known,1
either,1
constructed,1
ll,1
ralph,1
corrections,1
record,1
roccus,1
sardinops,1
perhaps,1
requires,1
majority,1
movements,1
sections,1
care,1
give,1
taken,1
important,1
know,1
wisc,1
dimension,1
rapid,1
lett,1
view,1
appear,1
mwg,1
into,1
added,1
grayling,1
ordinarily,1
locating,1
uses,1
different,1
spec,1
incomplete,1
shows,1
introduce,1
sampling,1
location,1
available,1
did,1
areas,1
nonrandom,1
stroke,1
denoted,1
found,1
great,1
disproportionate,1
critically,1
inv,1
lc,1
right,1
solved,1
movable,1
inquiry,1
relating,1
job,1
decreases,1
atlantic,1
obviously,1
john,1
very,1
ir,1
sunfish,1
jg,1
illuminated,1
royce,1
utilized,1
just,1
biologists,1
forms,1
enough,1
further,1
hand,1
fourth,1
beginning,1
those,1
subtracting,1
eupomotis,1
cards,1
due,1
p,1
place,1
literature,1
purposes,1
investigation,1
validity,1
combined,1
univ,1
whether,1
terms,1
population,1
adults,1
pivot,1
less,1
manuscript,1
cause,1
side,1
acad,1
cir,1
min,1
caerulea,1
wildl,1
saving,1
theory,1
required,1
unnecessary,1
leaving,1
problem,1
directly,1
gives,1
while,1
pub,1
mass,1
iv,1
because,1
convenient,1
nis,1
yield,1
interpreted,1
acknowledgment,1
howard,1
marked,1
understanding,1
data,1
extended,1
formerly,1
strain,1
popular,1
fishes,1
concept,1
unless,1
lci,1
gg,1
screws,1
except,1
through,1
introduced,1
extending,1
mgt,1
example,1
clerical,1
proportions,1
apply,1
easy,1
lies,1
vk,1
fit,1
assumption,1
cited,1
representation,1
exist,1
rare,1
maintains,1
examination,1
justification,1
review,1
rosa,1
employed,1
il,1
gibbosus,1
shown,1
showing,1
estimating,1
smallest,1
significance,1
lionel,1
three,1
decrease,1
errors,1
t,1
rept,1
inadequate,1
perpendicular,1
points,1
characteristic,1
workers,1
moment,1
instead,1
normally,1
sardine,1
journ,1
need,1
jr,1
negligible,1
agric,1
distances,1
realization,1
smaller,1
things,1
high,1
collected,1
montana,1
next,1
z,1
photograph,1
off,1
accurate,1
eye,1
exclude,1
adjustment,1
arbitrary,1
runners,1
lj,1
spent,1
mistakes,1
fatigue,1
several,1
turned,1
thousand,1
subtracted,1
random,1
rr,1
problems,1
ambloplites,1
examined,1
although,1
body,1
drs,1
simplest,1
zoologica,1
assumed,1
young,1
correct,1
relation,1
research,1
met,1
usual,1
lake,1
impossible,1
coast,1
mechanical,1
compare,1
structure,1
always,1
substantial,1
st,1
wish,1
also,1
slightly,1
given,1
purpose,1
present,1
slide,1
results,1
proper,1
details,1
comparable,1
about,1
validly,1
should,1
widelife,1
acknowledge,1
striped,1
proportioned,1
