WORDCOUNTS,WEIGHT
the,311
of,215
and,159
to,84
in,74
items,70
health,66
a,52
with,45
was,45
for,44
were,41
qol,39
item,38
domain,38
life,35
s,32
validity,32
on,32
whoqol,32
domains,30
scores,30
that,29
college,27
students,27
p,25
thai,24
vs,24
all,24
this,24
quality,23
general,23
al,22
et,22
social,21
model,20
physical,20
study,20
between,20
e,19
factor,19
from,18
four,18
be,18
among,18
is,16
organization,16
correlation,16
world,16
two,15
are,15
used,15
you,15
overall,14
environment,14
who,13
not,13
version,13
had,13
other,13
well,13
mean,12
m,12
each,12
springer,12
fit,12
variables,12
as,12
results,12
table,11
studies,11
i,11
relationships,11
indicated,10
group,10
k,10
latent,10
assessment,10
do,10
alpha,10
some,10
r,10
by,10
psychological,10
internal,10
pain,10
journal,10
an,10
may,9
consistency,9
analysis,9
n,9
patients,9
daily,9
because,9
g,9
than,9
error,9
at,8
assessed,8
if,8
how,8
opportunities,8
only,8
acceptable,8
reliability,8
living,8
your,8
cronbach,8
data,8
using,8
people,8
which,8
three,8
ql,8
although,8
need,8
effects,8
assessing,8
been,7
performance,7
it,7
b,7
one,7
positive,7
or,7
participants,7
psychometric,7
instrument,7
properties,7
more,7
different,7
analyses,7
scale,7
discrimination,7
li,7
covariance,7
medical,7
have,7
high,7
ceiling,7
response,7
skevington,7
activities,7
second,6
effect,6
they,6
their,6
but,6
lower,6
first,6
feelings,6
j,6
international,6
research,6
standardized,6
generic,6
information,6
level,6
values,6
negative,6
cfa,6
low,6
highest,6
construct,6
association,6
indices,6
problems,6
single,6
corrected,6
versus,6
rest,6
therefore,5
factors,5
support,5
chen,5
coefficients,5
performed,5
upper,5
deleted,5
based,5
treatment,5
assess,5
options,5
bref,5
what,5
criterion,5
lisrel,5
has,5
free,5
discriminant,5
new,5
significant,5
corresponding,5
score,5
predictive,5
safety,5
tested,5
order,5
direction,5
young,5
respectively,5
rmsea,4
sample,4
developed,4
feeling,4
above,4
proportion,4
sakthong,4
conducted,4
thailand,4
examine,4
about,4
security,4
clinical,4
home,4
any,4
spss,4
index,4
set,4
financial,4
confirmatory,4
concentration,4
appearance,4
sleep,4
access,4
kurtosis,4
out,4
there,4
greater,4
furthermore,4
within,4
energy,4
sexual,4
activity,4
those,4
work,4
displayed,4
leisure,4
transport,4
ill,4
including,4
resources,4
findings,4
adding,4
personal,4
dependence,4
wang,4
decrease,4
bodily,4
individual,4
correlated,4
d,4
inc,4
fatigue,4
coefficient,4
mobility,4
rmr,4
much,4
showed,4
final,3
higher,3
rather,3
nfi,3
populations,3
l,3
groups,3
reasonable,3
certain,3
indicate,3
countries,3
fig,3
multicollinearity,3
feel,3
elderly,3
satisfied,3
sex,3
university,3
development,3
variable,3
total,3
adolescence,3
same,3
floor,3
too,3
age,3
vif,3
did,3
sd,3
validated,3
respondents,3
getting,3
bonomi,3
serious,3
respond,3
limited,3
present,3
third,3
questionnaire,3
population,3
adults,3
distribution,3
extent,3
capacity,3
determine,3
criteria,3
status,3
possible,3
w,3
measuring,3
multiple,3
significantly,3
except,3
its,3
meaningful,3
concern,3
measurement,3
hypothesized,3
services,3
aids,3
difference,3
reversed,3
good,3
ability,3
indicators,3
paths,3
dis,3
after,3
last,3
tolerance,3
ranged,3
decent,3
comparing,3
amount,3
findley,3
hiv,3
consisted,3
skewness,3
early,3
mels,3
appropriate,3
perception,3
pearson,2
f,2
relationship,2
modification,2
crimination,2
validation,2
correlations,2
variety,2
without,2
generalization,2
fairly,2
science,2
yoo,2
across,2
testing,2
practitioners,2
carefully,2
might,2
square,2
administered,2
extreme,2
cn,2
released,2
lines,2
sensitive,2
introduction,2
adjusting,2
derived,2
rationale,2
hwang,2
methods,2
hierarchical,2
geneva,2
whole,2
fall,2
guide,2
perceptions,2
older,2
ensure,2
windows,2
descriptive,2
improvement,2
statistical,2
moderately,2
these,2
women,2
common,2
kay,2
phungrassami,2
also,2
recruited,2
power,2
rukwong,2
suggested,2
loading,2
reporting,2
cancer,2
cultures,2
definition,2
root,2
sampling,2
epidemiology,2
medicine,2
strength,2
mental,2
very,2
taboonpong,2
distributions,2
efa,2
cultural,2
further,2
greatly,2
due,2
where,2
worldwide,2
setting,2
them,2
terms,2
devellis,2
nokkaew,2
abbreviated,2
directly,2
endpoints,2
sparse,2
healthy,2
aspects,2
bollen,2
original,2
analyzed,2
disability,2
varimax,2
considering,2
both,2
carry,2
adolescents,2
calculated,2
combination,2
reported,2
purpose,2
july,2
example,2
chronic,2
asian,2
use,2
nursing,2
programs,2
convenience,2
refers,2
risk,2
questions,2
statistics,2
thus,2
individuals,2
lisiane,2
previous,2
question,2
il,2
shown,2
dotted,2
envi,2
rejected,2
such,2
unstandardized,2
kuyken,2
t,2
comprehensive,2
relatively,2
improved,2
presented,2
function,2
responses,2
psychiatric,2
radiotherapy,2
cope,2
nnfi,2
standard,2
measure,2
approximately,2
loadings,2
strongly,2
specific,2
subjects,2
highly,2
c,2
can,2
explore,2
substantial,2
would,2
user,2
instruments,2
develop,2
trompenaars,2
rotation,2
cfi,2
value,2
should,2
adult,2
doing,2
influence,2
widely,2
sartorius,2
scoring,1
problem,1
van,1
will,1
suggest,1
yao,1
sophomores,1
scored,1
online,1
tests,1
related,1
lotfy,1
applications,1
o,1
pro,1
business,1
york,1
whose,1
behaviors,1
discomforta,1
reflects,1
perspectives,1
residual,1
western,1
predicted,1
continued,1
lincolnwood,1
scientific,1
gao,1
later,1
hinders,1
aimed,1
korean,1
psychology,1
noy,1
hodiamont,1
models,1
integrating,1
practical,1
influenced,1
comparative,1
significances,1
represent,1
critical,1
recommended,1
extend,1
interventions,1
brief,1
levels,1
breast,1
homogenous,1
male,1
female,1
multi,1
responded,1
indie,1
holistic,1
independence,1
suburban,1
dimensions,1
deviation,1
quency,1
detailed,1
suffer,1
suffering,1
differentiating,1
determining,1
make,1
indicates,1
wiley,1
former,1
contribution,1
initially,1
prediction,1
hertog,1
suttharangsee,1
rectangles,1
approved,1
structural,1
dimensional,1
scales,1
expectations,1
united,1
listed,1
rate,1
live,1
extra,1
supposed,1
education,1
english,1
recoded,1
yet,1
ways,1
h,1
paskulin,1
psychiatry,1
kaigang,1
reversely,1
determination,1
canada,1
administering,1
eigenvalue,1
added,1
read,1
chailangka,1
appli,1
involved,1
counterparts,1
vries,1
xgofx,1
res,1
females,1
consider,1
plus,1
ifi,1
position,1
favorable,1
cri,1
psychosocial,1
differentiated,1
management,1
presents,1
history,1
into,1
languages,1
unlike,1
yahoo,1
magnitude,1
evaluating,1
seniors,1
then,1
sage,1
complete,1
bloomington,1
culture,1
safe,1
skewed,1
considered,1
nattiporn,1
ed,1
bullinger,1
exploratory,1
mentioned,1
profile,1
comparison,1
largest,1
denote,1
ronment,1
most,1
lengthy,1
test,1
demonstrate,1
potential,1
filed,1
being,1
consistent,1
characteristics,1
observable,1
beyond,1
independent,1
thousand,1
published,1
unsuitable,1
nonpredictive,1
lee,1
sources,1
freshmen,1
discomfort,1
masthoff,1
hudelson,1
doi,1
parsimonious,1
fre,1
taiwan,1
lou,1
concerns,1
normed,1
bushnell,1
care,1
equation,1
likewise,1
shanghai,1
know,1
toward,1
decades,1
board,1
wu,1
indepen,1
body,1
trying,1
ask,1
crite,1
graduates,1
usually,1
performs,1
addition,1
ronmental,1
whereas,1
diseases,1
bangkok,1
nature,1
five,1
standards,1
words,1
valid,1
path,1
limit,1
workcapacity,1
needs,1
best,1
areas,1
depending,1
found,1
meier,1
estimation,1
nov,1
half,1
display,1
universal,1
cability,1
report,1
heck,1
time,1
centers,1
equations,1
patrick,1
abbreviations,1
studied,1
connell,1
understandable,1
material,1
rooms,1
brazil,1
demonstrating,1
collinearity,1
monitoring,1
school,1
kwon,1
survey,1
associations,1
examining,1
possibility,1
help,1
approximation,1
discussed,1
base,1
beliefs,1
inter,1
current,1
evaluate,1
symptoms,1
never,1
ages,1
conclusions,1
chirawatkul,1
amir,1
abstract,1
v,1
soc,1
regression,1
principal,1
helping,1
classified,1
teria,1
causes,1
qlh,1
mainly,1
deserve,1
developing,1
purposes,1
keywords,1
skewing,1
accepted,1
context,1
appears,1
ch,1
less,1
see,1
tailor,1
references,1
applied,1
environmental,1
evaluation,1
publications,1
versities,1
males,1
noticeable,1
however,1
attitudes,1
either,1
variances,1
axis,1
theory,1
professionals,1
markovic,1
consisting,1
package,1
number,1
really,1
improve,1
confidentiality,1
representatives,1
indirectly,1
chung,1
interpreted,1
predict,1
property,1
observations,1
demonstrated,1
agreed,1
juniors,1
trial,1
fitting,1
private,1
understanding,1
ignored,1
comfortably,1
mood,1
size,1
discussion,1
middle,1
disease,1
translated,1
planning,1
indiana,1
researchers,1
basis,1
upon,1
range,1
exception,1
remsea,1
dutch,1
future,1
given,1
point,1
introduced,1
manual,1
proportions,1
knowledge,1
exhibit,1
providing,1
still,1
participant,1
improves,1
settings,1
finding,1
multiplied,1
qlb,1
sl,1
psy,1
protocol,1
administration,1
controlling,1
acute,1
com,1
gave,1
filling,1
during,1
emphasizing,1
conditions,1
broad,1
facets,1
oaks,1
goals,1
participated,1
exhibited,1
distributed,1
yourself,1
predictors,1
eligible,1
sible,1
includes,1
multidimensional,1
campus,1
review,1
option,1
states,1
language,1
circles,1
moderate,1
survival,1
youth,1
doubtful,1
covary,1
depression,1
universally,1
pilot,1
feasibility,1
deduce,1
outpatients,1
info,1
tables,1
approach,1
anxiety,1
institutional,1
software,1
gerontology,1
de,1
inflated,1
ufe,1
chological,1
prevents,1
evaluated,1
sds,1
phy,1
harper,1
normally,1
started,1
caused,1
participating,1
revised,1
usa,1
application,1
below,1
pos,1
distances,1
uncorrelated,1
media,1
reliable,1
uni,1
dence,1
next,1
applicability,1
defined,1
limitations,1
estimates,1
provides,1
measured,1
martin,1
elements,1
self,1
around,1
better,1
family,1
criminant,1
summary,1
respective,1
endpoint,1
dvs,1
averaging,1
refer,1
sufficient,1
systems,1
promote,1
indi,1
often,1
relation,1
denotes,1
allowing,1
representing,1
suitable,1
cating,1
geriatric,1
portions,1
effective,1
chicago,1
nationally,1
despair,1
tended,1
deletion,1
resent,1
estimate,1
excluded,1
beginning,1
structure,1
always,1
spuriously,1
facet,1
eigenvalues,1
generally,1
through,1
looks,1
blue,1
student,1
slightly,1
little,1
df,1
traditional,1
molzahn,1
kim,1
strong,1
rep,1
comparable,1
preferable,1
field,1
observed,1
limitation,1
isaan,1
validly,1
girardi,1
modifications,1
regressions,1
educational,1
universality,1
indicating,1
ca,1
lowest,1
attention,1
humanistic,1
orley,1
seemed,1
avoid,1
content,1
factoring,1
separate,1
china,1
incentive,1
hypothesis,1
