WORDCOUNTS,WEIGHT
the,414
of,379
in,202
a,172
to,154
and,135
be,115
economic,108
is,107
as,86
that,77
for,74
analysis,71
or,58
are,53
an,52
with,47
may,46
it,44
this,44
by,44
can,35
production,34
function,34
which,33
not,32
some,31
from,27
on,27
but,26
at,25
if,25
more,25
other,25
preference,24
have,24
given,24
available,22
resources,22
utility,21
s,21
economics,21
these,21
economy,20
such,19
he,19
time,19
would,19
goods,19
society,19
they,18
system,18
has,18
study,18
two,18
anthropological,18
one,17
rituals,17
techniques,17
all,16
also,16
anthropologist,16
individual,16
been,16
labor,15
his,15
will,15
social,15
any,15
american,14
functions,14
culture,14
only,14
anthropology,14
different,14
whether,14
theory,14
there,13
behavior,13
could,13
used,13
food,13
possible,12
their,12
societies,12
preferences,12
number,12
must,12
what,12
problem,12
targets,12
economist,12
consumption,12
first,11
even,11
than,11
problems,11
however,11
example,11
its,11
values,11
use,10
fixed,10
certain,10
means,10
work,10
patterns,10
do,10
income,10
economists,10
considered,10
form,10
presented,10
land,10
ownership,10
into,9
higher,9
no,9
process,9
university,9
peasant,9
w,9
m,9
wants,9
edel,9
bushels,9
pattern,9
model,9
set,9
press,9
determine,8
studies,8
those,8
anthropologists,8
pairs,8
thus,8
cannot,8
well,8
data,8
people,8
level,8
activities,8
new,8
where,8
subsistence,8
when,8
each,8
setting,8
equilibrium,8
both,8
through,8
much,8
being,7
might,7
nature,7
possibilities,7
economizing,7
i,7
takes,7
ritual,7
since,7
most,7
out,7
shoes,7
figure,7
then,7
combined,7
them,7
prestige,7
defined,7
between,7
market,6
e,6
group,6
total,6
taken,6
simple,6
studied,6
primitive,6
surplus,6
amount,6
how,6
was,6
allocation,6
further,6
applied,6
because,6
r,6
description,6
year,6
wheat,6
several,6
harris,6
hoe,6
technology,6
same,6
lewis,6
less,6
range,6
him,6
over,6
clothing,6
although,6
involving,6
off,6
maximization,6
point,6
debate,6
traditional,6
h,5
before,5
t,5
every,5
definition,5
custom,5
relationships,5
peasants,5
complete,5
required,5
family,5
second,5
make,5
included,5
pesos,5
cancian,5
technique,5
man,5
another,5
made,5
trade,5
three,5
maximize,5
exchange,5
systems,5
we,5
maximizing,5
material,5
alternative,5
historical,5
better,5
information,5
indifference,5
include,5
d,5
area,5
should,5
hypothesis,5
does,4
concerned,4
western,4
paper,4
attempts,4
differences,4
take,4
political,4
case,4
formulation,4
agriculture,4
activity,4
say,4
quantity,4
ends,4
explained,4
needed,4
cultural,4
cases,4
elements,4
profit,4
journal,4
york,4
rather,4
aritama,4
sort,4
show,4
resource,4
map,4
requires,4
view,4
uses,4
distribution,4
found,4
p,4
population,4
percent,4
leisure,4
part,4
competing,4
place,4
either,4
change,4
order,4
value,4
pearson,4
f,4
community,4
above,4
pp,4
pressure,4
gives,4
assumption,4
individuals,4
described,4
times,4
so,4
spent,4
valued,4
normal,4
division,4
science,4
who,4
often,4
get,4
here,4
cultures,4
seem,4
just,4
making,4
agricultural,4
shown,4
models,4
conditions,4
applicable,4
zinacantan,4
chicago,4
corn,4
estimated,3
groups,3
per,3
position,3
cargo,3
fitted,3
j,3
together,3
able,3
course,3
bg,3
principal,3
within,3
interact,3
economies,3
inventory,3
human,3
nash,3
de,3
relations,3
perspective,3
firth,3
compared,3
men,3
conceptually,3
costs,3
levels,3
turn,3
importance,3
plus,3
days,3
too,3
age,3
polanyi,3
solve,3
important,3
combinations,3
let,3
tools,3
amenable,3
method,3
schema,3
aspects,3
line,3
psychological,3
london,3
mathematical,3
approach,3
prices,3
good,3
solution,3
least,3
sense,3
things,3
involve,3
impossible,3
appropriate,3
dalton,3
curves,3
various,3
limited,3
belshaw,3
hold,3
chayanov,3
percentage,3
schultz,3
useful,3
others,3
many,3
smith,3
areas,3
choice,3
doubt,3
forms,3
hand,3
accepted,3
perhaps,3
eds,3
degree,3
commensurable,3
original,3
understanding,3
investment,3
discussion,3
treated,3
including,3
processes,3
were,3
complicated,3
maximand,3
period,3
general,3
standard,3
computed,3
relation,3
structure,3
parameters,3
robbins,3
relationship,3
yale,3
relevant,3
try,3
indicate,3
life,3
why,3
mathematically,3
school,3
constant,3
specification,3
simply,3
burling,3
terms,3
statement,3
yield,3
property,3
introduced,3
definitions,3
pair,3
years,3
need,3
physical,3
assumed,3
cook,3
early,3
views,3
technological,3
recent,3
observed,3
now,2
rate,2
way,2
anthony,2
functional,2
affected,2
curved,2
benedict,2
sphere,2
complex,2
specified,2
modern,2
considerations,2
dg,2
history,2
holding,2
englewood,2
du,2
diffusion,2
long,2
implications,2
hagen,2
editions,2
principles,2
jamaican,2
desire,2
origin,2
substantive,2
analyst,2
henry,2
solved,2
existence,2
matthew,2
u,2
account,2
quantities,2
determined,2
supply,2
except,2
household,2
enter,2
framework,2
component,2
leclair,2
unpublished,2
scarce,2
domain,2
price,2
structuralist,2
espoused,2
estimates,2
items,2
dean,2
concrete,2
subjects,2
body,2
simplest,2
kinship,2
single,2
drawn,2
jr,2
influence,2
whose,2
act,2
l,2
growth,2
compatible,2
remain,2
basic,2
deducted,2
notion,2
represented,2
proportion,2
similar,2
leave,2
contributions,2
factors,2
raymond,2
determination,2
empires,2
old,2
organization,2
established,2
fertilizer,2
attain,2
welfare,2
additional,2
cost,2
david,2
strategy,2
pounds,2
six,2
vayda,2
derivatives,2
called,2
amsterdam,2
conspicuous,2
objectives,2
international,2
requirements,2
suitable,2
markets,2
left,2
exactly,2
equal,2
fishermen,2
stock,2
treat,2
viewed,2
produced,2
wealth,2
absolute,2
taught,2
technical,2
basis,2
future,2
eh,2
explains,2
knowledge,2
describe,2
issues,2
ricardo,2
employed,2
participate,2
stanford,2
published,2
statistically,2
normally,2
hard,2
working,2
applicability,2
encompasses,2
characteristics,2
houthakker,2
brought,2
acts,2
mi,2
core,2
customary,2
