WORDCOUNTS,WEIGHT
usepackage,396
the,286
of,197
and,195
in,148
muscle,121
to,111
renewcommand,108
shaker,81
mass,73
cyr,72
document,72
a,60
with,59
we,59
frequency,58
activity,54
performance,53
that,51
individuals,51
for,50
al,44
et,44
rattle,43
is,41
body,40
from,39
at,38
pagestyle,36
portland,36
stmaryrd,36
textcomp,36
begin,36
contraction,36
declaremathsizes,36
amsfonts,36
empty,36
newcommand,36
pifont,36
declaretextfontcommand,36
amsbsy,36
encodingdefault,36
landscape,36
rmdefault,36
sfdefault,36
fontenc,36
selectfont,36
capacity,36
wncyr,36
xspace,36
textcyr,36
bm,36
end,36
mathrsfs,36
documentclass,36
wncyss,36
amssymb,36
normalfont,36
amsxtra,36
aastex,36
amsmath,36
ldh,35
cs,33
muscles,32
as,31
by,31
large,30
aerobic,28
g,28
contractile,26
this,26
than,25
small,24
was,23
rattling,23
pcsa,22
which,22
between,22
c,22
relationship,20
locomotor,20
are,19
results,19
not,17
rattlesnakes,17
size,17
metabolic,17
enzyme,17
high,17
an,17
because,16
were,16
on,16
activities,16
increasing,15
table,15
all,15
mm,15
mathrm,15
significantly,15
independent,14
other,14
snakes,14
anaerobic,14
but,13
tail,13
then,12
atrox,12
first,12
moon,12
scaling,12
regression,12
style,12
used,12
be,12
may,11
fig,11
acceleration,11
crotalus,11
correlated,11
after,11
measured,11
indicates,10
increase,10
frequencies,10
decrease,10
approximately,10
increases,10
therefore,9
reduced,9
segment,9
western,9
associated,9
zimmerman,9
backed,9
time,9
indicate,9
variable,9
capacities,9
area,9
mechanical,9
diamond,9
using,9
cross,9
pope,9
mechanics,8
these,8
faster,8
p,8
proportional,8
larger,8
whether,8
citrate,8
some,8
synthase,8
reaction,8
test,8
samples,8
lactate,8
sectional,8
young,8
decline,8
rates,8
it,7
residual,7
angular,7
force,7
animals,7
our,7
n,7
must,7
only,7
each,7
had,7
very,7
sound,7
contractions,7
rma,7
rattlesnake,7
showed,7
e,6
dehydrogenase,6
per,6
study,6
or,6
hence,6
also,6
rapid,6
s,6
against,6
assays,6
system,6
residuals,6
birth,6
multiple,6
data,6
they,6
low,6
both,6
ability,6
volume,6
indicator,6
tested,6
removed,6
should,6
hz,6
higher,5
although,5
determine,5
proportion,5
their,5
one,5
positive,5
scales,5
somero,5
lindstedt,5
u,5
two,5
lead,5
displacement,5
figure,5
sizes,5
has,5
cell,5
analyses,5
torque,5
animal,5
metabolism,5
rowe,5
possible,5
values,5
r,5
during,5
myofibrils,5
generate,5
have,5
highest,5
times,5
typically,5
pyruvate,5
childress,5
effect,5
species,5
slightly,5
enzymes,5
schaeffer,5
hypothesis,5
morphology,4
does,4
second,4
acid,4
growth,4
been,4
tissue,4
production,4
length,4
analysis,4
rate,4
sounds,4
specimens,4
total,4
following,4
consistent,4
more,4
linear,4
l,4
greater,4
did,4
producing,4
demands,4
decreases,4
physiological,4
furthermore,4
mitochondria,4
basis,4
determined,4
measuring,4
its,4
use,4
whenever,4
until,4
development,4
hochachka,4
neonates,4
rattles,4
increased,4
computed,4
dependent,4
maximal,4
way,3
oscillation,3
bars,3
if,3
decreasing,3
indicated,3
develops,3
negatively,3
red,3
gradual,3
remain,3
limited,3
levels,3
order,3
reduce,3
b,3
complex,3
changes,3
norton,3
predation,3
ontogeny,3
ensure,3
heater,3
under,3
us,3
initiation,3
note,3
moment,3
version,3
atp,3
largest,3
most,3
shed,3
subtracted,3
klauber,3
care,3
oxaloacetic,3
control,3
isometrically,3
correlation,3
based,3
fishes,3
declined,3
ph,3
bagby,3
constant,3
variation,3
type,3
bony,3
further,3
born,3
equal,3
decreased,3
where,3
within,3
them,3
less,3
independently,3
necessary,3
however,3
constraint,3
owings,3
click,3
homogenates,3
expected,3
reported,3
given,3
reduction,3
related,3
significant,3
defensive,3
contains,3
proximal,3
variables,3
thus,3
among,3
occupied,3
ice,3
fold,3
such,3
clear,3
mcmahon,3
contract,3
temperature,3
finally,3
sustain,3
change,3
occurs,3
d,3
average,3
measure,3
martin,3
shift,3
density,3
dramatic,3
background,3
compared,3
probably,3
even,3
software,3
kemper,3
deacylase,3
limiting,2
ranging,2
difficult,2
equation,2
tests,2
inertia,2
tris,2
sample,2
mute,2
rome,2
mixture,2
five,2
snake,2
unit,2
vertebrates,2
needing,2
converted,2
transformed,2
above,2
introduction,2
determining,2
risk,2
mother,2
dickson,2
