WORDCOUNTS,WEIGHT
the,299
of,237
and,199
in,162
to,149
gardneri,128
r,120
c,93
a,87
microcosms,78
from,74
with,71
was,68
m,64
that,59
scalena,58
were,55
mycorrhizal,55
is,51
for,49
n,48
fungus,48
orchid,47
new,46
phytologist,44
glycine,42
plants,42
after,38
et,37
h,36
or,34
al,34
by,33
added,32
foliage,27
soil,27
at,26
fungal,26
microcosm,25
ectomycorrhizal,24
as,23
enrichment,22
we,22
be,22
all,21
autotrophic,21
transfer,21
mycoheterotrophic,20
this,20
labelled,20
fungi,20
samples,20
between,20
fig,19
rhizanthella,19
melaleuca,18
via,18
time,18
not,17
orchids,16
bougoure,16
an,16
on,16
carbon,16
transferred,15
its,15
seeds,15
also,15
which,15
would,15
both,15
journal,14
without,14
roots,14
two,14
plant,14
labelling,14
each,13
other,13
sampled,13
read,13
only,13
been,13
leake,13
are,13
sample,12
tripartite,12
percentage,12
their,12
derived,12
tissue,12
used,12
using,12
germinated,12
host,12
mycorrhizas,12
australia,11
mm,11
may,11
had,11
however,11
data,11
has,11
authors,11
species,11
relationship,11
compilation,10
into,10
www,10
germination,10
newphytologist,10
individual,10
shrub,10
nitrogen,10
up,10
dj,10
mg,10
our,10
g,9
no,9
study,9
nutrients,9
biomass,9
com,9
but,9
compartment,9
trust,9
three,9
present,9
have,9
course,9
evidence,9
uk,9
it,8
o,8
sterile,8
western,8
before,8
j,8
there,8
system,8
ability,8
weight,8
most,8
nutrient,8
isotope,8
research,8
f,8
addition,8
v,8
where,8
including,8
ectomycorrhizas,8
dry,8
acquired,8
then,8
natural,8
over,8
showed,8
common,7
organic,7
total,7
containing,7
peloton,7
jr,7
than,7
b,7
se,7
mckendrick,7
wk,7
atom,7
found,7
results,7
same,7
more,7
analysis,7
biology,7
known,7
table,7
transfers,7
while,7
when,7
formation,7
removed,7
isotopie,6
large,6
replicate,6
s,6
i,6
some,6
amount,6
compared,6
cameron,6
ml,6
tree,6
university,6
mycorrhiza,6
root,6
access,6
p,6
pulse,6
further,6
likely,6
hyphae,6
under,6
experiment,6
water,6
rare,6
described,6
amino,6
can,6
abundance,6
supporting,6
any,6
growing,6
information,6
cambridge,6
nonmycorrhizal,6
if,5
repens,5
expect,5
one,5
source,5
taken,5
nature,5
bidartondo,5
those,5
dd,5
within,5
alginate,5
left,5
acid,5
l,5
growth,5
across,5
how,5
cerato,5
connecting,5
directly,5
gebauer,5
corallorhiza,5
beads,5
australian,5
brundrett,5
underground,5
limited,5
experimental,5
these,5
ecology,5
demonstrated,5
significant,5
so,5
earlier,5
enriched,5
especially,5
bars,5
types,5
excess,5
sampling,5
form,5
presented,5
press,5
obtain,5
saprotrophic,5
element,5
observed,5
separated,4
fed,4
occurred,4
consistent,4
differences,4
created,4
warcup,4
lysis,4
concentrations,4
rasmussen,4
even,4
acquisition,4
allocation,4
respiration,4
greater,4
dixon,4
could,4
compartments,4
because,4
consequently,4
london,4
t,4
panel,4
da,4
seed,4
content,4
ectomycorrhiza,4
inoculum,4
movement,4
molina,4
smith,4
replicates,4
shrubs,4
number,4
remained,4
roberts,4
permanova,4
high,4
sealed,4
five,4
hobbie,4
environment,4
associated,4
demonstrate,4
carefully,4
min,4
sunbags,4
little,4
through,4
botany,4
ig,4
conditions,4
usa,4
measured,4
specific,4
nylon,4
taylor,4
högberg,4
basidiales,3
wa,3
determine,3
e,3
per,3
they,3
formed,3
rogers,3
studies,3
fixed,3
being,3
crg,3
first,3
sources,3
trífida,3
gel,3
orchidaceae,3
pate,3
checked,3
partners,3
symbiosis,3
obvious,3
associations,3
thus,3
jeremy,3
meyer,3
entire,3
ai,3
turn,3
simard,3
marx,3
higher,3
simultaneously,3
connected,3
similar,3
presumably,3
linked,3
w,3
four,3
gorley,3
academic,3
furthermore,3
recently,3
drain,3
saprophytic,3
during,3
clarke,3
analysed,3
solution,3
suggest,3
mycelium,3
small,3
specificity,3
generally,3
therefore,3
matter,3
functioning,3
betula,3
protocorms,3
jug,3
massicotte,3
rinsed,3
photosynthetically,3
ecological,3
many,3
analytical,3
forms,3
grierson,3
physiological,3
pvc,3
selosse,3
finlay,3
top,3
assume,3
tips,3
individuals,3
clear,3
times,3
collected,3
primer,3
systems,3
leaves,3
acquire,3
slightly,3
pipe,3
connections,3
obligately,3
respired,3
conservation,3
forest,3
stable,3
magnitude,3
control,3
seedlings,3
gardneris,3
different,3
connection,3
gasbag,3
current,3
particularly,3
very,3
subterranean,3
jennings,3
became,3
goodyera,3
pine,3
until,3
sterilized,3
d,3
summary,3
potential,3
given,3
immediately,3
should,3
ceratobasidium,3
way,2
later,2
represent,2
group,2
syringe,2
second,2
park,2
fitter,2
royal,2
translocation,2
kr,2
bjorkmen,2
amongst,2
