WORDCOUNTS,WEIGHT
the,380
of,183
and,165
in,163
to,99
for,97
that,94
is,82
a,66
highway,59
deregulation,59
safety,59
i,44
on,43
are,41
data,38
were,36
this,36
which,35
an,34
s,31
accident,30
has,28
rates,27
have,26
drivers,25
may,24
accidents,24
from,24
per,24
by,22
these,22
motor,22
states,22
speed,22
be,22
as,21
with,21
more,21
state,21
effect,21
mileage,20
trucking,20
average,20
since,20
empirical,18
carrier,18
at,17
level,17
variables,17
it,16
number,16
would,16
table,15
economic,15
variable,15
new,15
fatality,15
u,15
driving,15
not,14
or,14
congestion,14
interstate,14
negative,14
traveled,14
avespeed,14
industry,14
model,13
injury,13
any,13
all,13
regression,13
used,13
firms,13
dependent,13
results,13
across,12
transportation,12
snow,12
however,12
example,12
d,12
variance,12
increased,12
evidence,12
l,11
mean,11
analysis,11
impact,11
each,11
other,11
reported,11
if,10
police,10
one,10
university,10
total,10
equations,10
taken,10
alexander,10
differences,10
regulation,10
likely,10
sign,10
office,10
truck,10
important,9
c,9
estimates,9
factors,9
significant,9
additional,9
regulatory,9
income,9
see,9
some,9
increase,9
significance,9
washington,9
their,9
estimate,9
traffic,8
positive,8
wages,8
printing,8
paper,8
report,8
government,8
intensity,8
because,8
fatalities,8
statistics,8
second,7
rate,7
changes,7
raindays,7
was,7
had,7
then,7
same,7
traynor,7
two,7
reports,7
ii,7
control,7
expenditures,7
section,7
miles,7
thus,7
moore,7
while,7
firm,7
suggests,7
possible,7
journal,7
donald,7
effects,7
using,7
we,7
than,7
normalized,7
therefore,6
higher,6
act,6
e,6
above,6
use,6
united,6
moreover,6
economics,6
equipment,6
press,6
extent,6
four,6
discussed,6
road,6
vehicles,6
percent,6
peltzman,6
property,6
discussion,6
experience,6
officers,6
first,6
trucks,6
coefficient,6
between,6
compared,6
will,5
oxford,5
levels,5
conditions,5
edited,5
injuries,5
york,5
affect,5
ian,5
constant,5
n,5
but,5
carriers,5
law,5
addition,5
included,5
current,5
moses,5
fallen,5
there,5
damage,5
hand,5
terms,5
age,5
when,5
leon,5
resources,5
factor,5
labor,5
difference,5
savage,5
regressions,5
training,5
mca,4
operation,4
equation,4
interesting,4
independent,4
created,4
april,4
reduce,4
expect,4
why,4
