WORDCOUNTS,WEIGHT
the,1049
of,633
a,370
to,329
in,292
and,284
foreign,197
bank,193
states,171
united,169
is,168
be,157
for,151
or,139
by,132
banks,130
that,124
s,100
which,99
acquisition,95
are,84
an,80
acquisitions,79
would,75
not,73
at,70
on,70
it,68
board,64
if,61
u,57
with,57
have,55
banking,54
stock,51
may,50
this,50
see,49
as,48
offer,48
seller,47
other,45
market,44
act,44
shares,44
domestic,44
c,44
more,43
financial,43
tender,43
company,42
than,42
any,42
approval,41
new,39
there,38
its,38
corporation,38
under,38
holding,37
has,37
was,37
because,37
also,37
from,37
securities,35
state,34
regulatory,34
federal,32
these,32
law,30
york,29
l,29
shareholders,29
buyer,28
col,28
assets,27
control,27
such,26
they,26
must,26
large,25
will,25
offers,25
some,24
companies,24
acquired,24
laws,23
even,23
b,23
could,23
make,23
although,23
one,22
f,22
business,22
can,22
been,22
sec,22
should,22
acquirers,21
all,21
case,21
v,21
national,21
directors,20
into,20
acquirer,20
requirements,20
however,20
economic,20
restrictions,20
general,20
very,20
d,20
march,19
sale,19
no,19
legal,19
international,19
supra,19
example,19
less,19
were,19
parent,19
form,19
antitrust,18
price,18
merger,18
largest,18
exchange,18
percent,18
investment,17
subject,17
before,16
political,16
application,16
most,16
made,16
held,16
acquire,16
note,16
capital,16
information,16
marine,15
system,15
against,15
required,15
competing,15
reserve,15
activities,15
competition,15
time,15
times,15
usually,15
approved,14
j,14
acquiring,14
unless,14
generally,14
likely,14
but,14
problems,14
potential,14
e,13
policy,13
lawyer,13
public,13
organization,13
february,13
statement,13
firms,13
until,13
stockholders,13
hong,12
additional,12
important,12
moratorium,12
unfriendly,12
only,12
many,12
agreement,12
institution,12
report,12
cash,12
kong,12
effects,12
governors,11
possible,11
resources,11
competitive,11
higher,11
organized,11
days,11
r,11
issuer,11
reorganization,11
about,11
rules,11
tax,11
same,11
corp,11
department,11
present,11
where,11
premium,11
over,11
both,11
rev,10
corporate,10
amount,10
subsidiary,10
markets,10
outstanding,10
directly,10
part,10
either,10
shareholder,10
two,10
corporations,10
registration,10
do,10
agencies,10
after,10
crocker,10
when,10
publicly,10
wall,10
purchase,10
problem,10
takeover,10
approximately,10
between,10
ownership,10
much,10
agency,9
court,9
i,9
prior,9
interest,9
journal,9
their,9
moreover,9
recently,9
negotiated,9
accounting,9
street,9
midland,9
another,9
unlikely,9
making,9
theory,9
through,9
permit,8
friendly,8
voting,8
controlled,8
proposed,8
n,8
standards,8
own,8
pp,8
management,8
necessary,8
cir,8
controlling,8
probably,8
infra,8
finance,8
recent,8
difficult,7
use,7
first,7
might,7
firm,7
used,7
g,7
bus,7
possibly,7
section,7
filed,7
view,7
appear,7
strength,7
out,7
issues,7
prices,7
owned,7
involved,7
highly,7
preliminary,7
proxy,7
limited,7
reduce,7
home,7
reports,7
addition,7
substantially,7
reasons,7
local,7
upon,7
including,7
significant,7
fed,7
businesses,7
comptroller,7
institutions,7
share,7
extensive,7
iii,7
regulations,7
whether,7
circumstances,7
therefore,7
commercial,7
foreigners,7
needs,7
substantial,7
american,6
protection,6
had,6
file,6
being,6
give,6
deemed,6
apply,6
million,6
expected,6
cases,6
rather,6
statements,6
risk,6
special,6
grounds,6
allocation,6
margin,6
situations,6
result,6
rule,6
possibility,6
otherwise,6
purpose,6
legislation,6
announcement,6
herzel,6
order,6
society,6
issuers,6
return,6
july,6
currency,6
disclosure,6
regulation,6
competitors,6
deposits,6
concern,6
trade,6
obtaining,6
obtained,6
effect,6
we,6
justice,6
often,6
definitive,6
alternative,6
each,6
country,6
regard,6
better,6
rep,6
economy,6
transaction,6
require,6
buy,6
target,6
obtain,6
provided,6
among,6
per,5
source,5
permitted,5
concentrated,5
attractive,5
take,5
improved,5
principal,5
guidelines,5
except,5
engage,5
issued,5
without,5
certain,5
managerial,5
support,5
benefits,5
dated,5
branch,5
clearly,5
efficient,5
union,5
stockholder,5
merging,5
furthermore,5
cch,5
appeals,5
approve,5
least,5
prohibits,5
few,5
impossible,5
annual,5
majority,5
using,5
undesirable,5
investors,5
organizations,5
extended,5
serious,5
invested,5
previously,5
empirical,5
individual,5
high,5
standard,5
become,5
structure,5
january,5
staff,5
practical,5
deposit,5
instances,5
itself,5
insurance,5
restrictive,5
city,5
entrants,5
illinois,5
washington,5
evidence,5
area,5
major,5
does,4
deny,4
accomplish,4
gao,4
announced,4
total,4
lower,4
inc,4
ii,4
government,4
money,4
adr,4
since,4
transactions,4
bull,4
comply,4
similar,4
direct,4
means,4
fiduciary,4
circuit,4
prevent,4
superior,4
conditional,4
allow,4
p,4
banker,4
cannot,4
criteria,4
having,4
basis,4
del,4
future,4
significantly,4
during,4
policies,4
point,4
believes,4
good,4
change,4
normally,4
loan,4
code,4
sufficient,4
acts,4
protect,4
citations,4
appropriate,4
interests,4
situation,4
practices,4
various,4
community,4
registered,4
pursuant,4
security,4
complete,4
unfairness,4
delaware,4
nbna,4
longer,4
treatment,4
revenue,4
outside,4
hand,4
purposes,4
relevant,4
charter,4
metropolitan,4
sell,4
number,4
free,4
entity,4
credit,4
services,4
california,4
co,4
like,4
applicable,4
provides,4
internal,4
newspapers,4
controversial,4
provide,4
who,4
sensitive,4
countries,4
why,4
res,4
then,4
accordance,4
quickly,4
disclosures,4
connection,4
believe,4
best,4
approvals,4
particularly,4
benefit,4
person,4
following,4
them,4
extent,4
almost,4
agreed,4
despite,4
lasalle,4
average,4
reg,4
superintendent,4
rosenberg,4
requires,4
chicago,4
obligation,4
owns,4
customers,3
common,3
determine,3
group,3
conflicts,3
provisions,3
authority,3
true,3
position,3
committee,3
else,3
investments,3
attempt,3
nature,3
available,3
advantage,3
lessen,3
differences,3
appendix,3
able,3
mr,3
those,3
purchasers,3
within,3
issue,3
promulgated,3
right,3
long,3
installment,3
condition,3
solely,3
desirable,3
conflict,3
relatively,3
justifications,3
affairs,3
funds,3
contrary,3
effective,3
rates,3
loans,3
pay,3
premiums,3
algemene,3
operations,3
purely,3
troubled,3
forced,3
basic,3
requisite,3
opportunity,3
entry,3
edition,3
four,3
restriction,3
ordinarily,3
years,3
interstate,3
term,3
informed,3
freund,3
viewed,3
record,3
failure,3
received,3
related,3
sindona,3
comment,3
minority,3
reflect,3
savings,3
delay,3
beneficial,3
caused,3
things,3
politically,3
standpoint,3
allbritton,3
small,3
proper,3
value,3
ninth,3
geographical,3
matter,3
requirement,3
still,3
bankers,3
positive,3
percentage,3
violate,3
serve,3
sales,3
already,3
challenge,3
reporting,3
subsidiaries,3
lack,3
conduct,3
relates,3
pennsylvania,3
discussed,3
income,3
forth,3
material,3
compete,3
discussion,3
sixth,3
factor,3
continue,3
nevertheless,3
clear,3
allowed,3
easton,3
period,3
excluded,3
five,3
primarily,3
effectively,3
contribution,3
ch,3
considered,3
infusion,3
authorities,3
mentioned,3
interested,3
did,3
confidential,3
texas,3
id,3
combined,3
cause,3
imposed,3
while,3
stat,3
burden,3
role,3
allows,3
gain,3
mutual,3
postponement,3
meeting,3
hypothesis,3
courts,2
final,2
go,2
rate,2
prefer,2
later,2
mergers,2
unfounded,2
eliminated,2
introduction,2
rec,2
outweighed,2
expect,2
chi,2
refused,2
sets,2
inconsistent,2
expects,2
considerations,2
necessarily,2
title,2
equity,2
citibank,2
experience,2
said,2
december,2
