WORDCOUNTS,WEIGHT
the,235
of,123
and,102
to,87
a,80
in,77
algorithm,52
for,48
with,43
diagnostic,36
heart,35
phase,35
diagnosis,34
by,34
is,32
correct,32
or,30
disease,29
was,28
data,28
management,27
be,25
neonates,22
at,21
patients,21
pulmonary,19
that,18
treatment,18
this,18
an,18
were,17
would,17
cases,17
when,17
not,16
are,16
during,16
structured,16
clinical,15
accuracy,15
have,15
on,15
as,14
specialist,14
available,14
validation,13
been,13
over,13
left,13
appropriate,13
telephone,12
no,12
conventional,12
from,12
each,12
inappropriate,12
questionnaire,12
congenital,11
clinicians,11
ventricular,11
j,10
transit,10
aortic,9
only,9
referral,9
diagnoses,9
circulation,9
lung,9
algorithmic,9
septal,9
than,9
hypoplastic,8
it,8
paediatric,8
blood,8
consultation,8
then,8
test,8
all,8
could,8
potentially,8
absent,8
both,8
its,8
syndrome,8
defect,8
table,7
performance,7
statistical,7
patient,7
p,7
i,7
findings,7
which,7
we,7
paediatrician,7
centre,7
final,6
bull,6
persistent,6
expert,6
their,6
derived,6
complex,6
months,6
fetal,6
sick,6
al,6
bmj,6
had,6
s,6
arch,6
assume,6
review,6
dangerous,6
general,6
specialists,6
defaults,6
one,6
approach,6
c,6
consecutive,6
paediatricians,6
results,6
cross,6
critical,5
aid,5
flow,5
if,5
cardiology,5
generated,5
l,5
neonate,5
study,5
referring,5
has,5
fields,5
category,5
hyperoxic,5
these,5
more,5
also,5
atypical,5
stenosis,5
might,5
referrals,5
ductus,5
scores,5
m,5
within,5
strategies,5
evaluation,5
patent,5
great,5
failure,5
chest,5
used,5
categories,5
echocardiography,5
et,5
using,5
our,5
score,5
such,5
received,5
optimal,5
arteriosus,5
arteries,5
probabilistic,5
spiegelhalter,5
compared,5
outflow,5
error,5
model,4
definitive,4
without,4
unit,4
observer,4
presentation,4
april,4
cardiomyopathy,4
methods,4
appropriateness,4
about,4
centres,4
under,4
child,4
macartney,4
days,4
n,4
but,4
retrospective,4
volume,4
med,4
cyanosis,4
interrupted,4
arterial,4
hospital,4
grunting,4
coarctation,4
transposition,4
prostaglandin,4
improved,4
better,4
less,4
obstruction,4
improve,4
atrioventricular,4
kpa,4
sectional,4
prospective,4
franklin,4
previous,4
there,4
obtained,4
after,4
computer,4
can,4
even,4
ventilation,4
should,4
ment,4
may,3
aim,3
fj,3
true,3
fallot,3
usually,3
incorrect,3
main,3
outcome,3
suspected,3
clinician,3
referred,3
alone,3
decisions,3
alternative,3
myocardial,3
modified,3
around,3
comparisons,3
into,3
goldman,3
surgery,3
age,3
two,3
baby,3
t,3
lead,3
whom,3
ii,3
systems,3
dj,3
missing,3
arrived,3
septum,3
simple,3
children,3
out,3
gas,3
further,3
v,3
hypertrophie,3
form,3
case,3
practice,3
important,3
required,3
manage,3
englj,3
right,3
well,3
oligaemic,3
information,3
possible,3
correctly,3
size,3
who,3
birth,3
run,3
atresia,3
x,3
though,3
use,3
comput,3
open,3
three,3
against,3
conditions,3
either,3
intact,3
ray,3
structuring,3
although,3
application,3
algorithms,3
tested,3
dis,3
ventricle,3
pain,3
between,3
transfer,3
research,3
asphyxia,3
symmetrically,3
dealing,2
go,2
glass,2
reduced,2
common,2
independent,2
sometimes,2
figure,2
five,2
appearances,2
faced,2
testing,2
scored,2
seen,2
algorithmically,2
they,2
b,2
group,2
prediction,2
emergency,2
analysis,2
mortality,2
fjm,2
rs,2
respect,2
unstructured,2
established,2
history,2
levai,2
mrcp,2
total,2
any,2
light,2
before,2
same,2
senior,2
series,2
res,2
hypertrophy,2
simply,2
being,2
e,2
first,2
followed,2
physical,2
microcomputer,2
wrong,2
rather,2
antiheart,2
connection,2
other,2
evidence,2
provisional,2
strategy,2
trunk,2
arrival,2
assessments,2
many,2
hours,2
different,2
incomplete,2
based,2
appendix,2
rodney,2
diagnosed,2
time,2
new,2
end,2
cook,2
prejudiced,2
initial,2
conclusions,2
improving,2
regression,2
those,2
ground,2
basic,2
fro,2
signs,2
context,2
whether,2
see,2
system,2
venous,2
british,2
however,2
kate,2
problem,2
de,2
retro,2
influenced,2
transient,2
criteria,2
value,2
electrocardiogram,2
will,2
directly,2
local,2
account,2
oxygen,2
basis,2
determined,2
recommendations,2
spective,2
made,2
pulses,2
medical,2
unless,2
diuretics,2
despite,2
training,2
example,2
press,2
cardiologists,2
sl,2
protocol,2
techniques,2
vasodilatation,2
switch,2
acute,2
condition,2
gave,2
wasson,2
records,2
fergus,2
maintained,2
chosen,2
differential,2
complicated,2
elicited,2
cambridge,2
valve,2
anomalous,2
errors,2
diagnosing,2
g,2
accounted,2
supportive,2
david,2
fellow,2
suggest,2
stage,2
sample,2
high,2
surgical,2
next,2
exercise,2
accurate,2
biomed,2
neonatal,2
classification,2
tabulation,2
refer,2
offered,2
jh,2
pco,2
response,2
elicit,2
mumur,2
duct,2
pro,2
site,2
da,2
cerebral,2
mr,2
rcg,2
dependent,2
because,2
y,2
obstructed,2
so,2
asked,2
draft,2
negative,2
infants,2
subsequently,1
scoring,1
cardwl,1
dopamine,1
phases,1
south,1
carried,1
contender,1
complementary,1
superiority,1
simpler,1
therefore,1
poor,1
sixteen,1
vivienne,1
integrated,1
discriminates,1
tests,1
ab,1
film,1
led,1
assigned,1
currently,1
applications,1
what,1
