WORDCOUNTS,WEIGHT
the,224
and,176
of,163
in,94
a,84
book,53
review,46
s,43
politics,38
political,32
ed,29
robert,25
l,23
m,22
b,22
american,22
j,21
c,21
h,20
w,19
an,19
university,17
james,17
social,16
john,16
michael,16
richard,16
f,15
study,15
david,15
policy,14
on,14
charles,14
eds,13
foreign,12
to,12
from,11
for,11
r,11
black,11
world,11
soviet,10
e,10
power,10
theory,10
g,10
process,9
analysis,9
voting,9
behavior,9
jr,9
thomas,9
state,9
note,8
science,8
ideology,8
united,8
party,8
law,8
war,8
d,8
nations,7
community,7
index,7
n,7
legislative,7
international,7
public,7
urban,7
conflict,7
national,7
relations,6
thought,6
modern,6
house,6
by,6
reform,6
p,6
case,6
socialization,6
vol,6
change,6
groups,5
comparative,5
edward,5
federal,5
paul,5
parties,5
reviews,5
system,5
east,5
representatives,5
democratic,5
people,5
donald,5
administrative,5
journal,5
influence,5
housing,4
southern,4
class,4
education,4
rules,4
eugene,4
committee,4
india,4
efficacy,4
jackman,4
union,4
search,4
ambiguity,4
children,4
government,4
cities,4
harvey,4
judicial,4
america,4
greenstein,4
middle,4
louis,4
harry,4
harold,4
congress,4
office,4
alan,4
president,4
development,4
wilson,4
interest,4
pluralism,4
revolution,4
states,4
order,4
electoral,4
fred,4
research,4
norman,4
critique,4
city,4
north,4
leadership,4
society,4
latin,4
hypothesis,4
at,3
democracy,3
business,3
miller,3
integration,3
dilemma,3
kenneth,3
meaning,3
names,3
mccarthy,3
view,3
legal,3
executive,3
japanese,3
perceptions,3
or,3
perspectives,3
peace,3
bruce,3
wisconsin,3
experience,3
jorgen,3
t,3
davis,3
lineberry,3
problems,3
lewis,3
military,3
control,3
selected,3
all,3
are,3
kennedy,3
rule,3
inquiry,3
choice,3
iii,3
economics,3
intellectuals,3
austin,3
court,3
arthur,3
i,3
russia,3
senate,3
v,3
william,3
game,3
poverty,3
rousseau,3
developing,3
leonard,3
papers,3
roland,3
making,3
japan,3
lyons,3
metropolitan,3
local,3
participation,3
new,3
douglas,3
mendelson,3
wallace,3
structures,3
ronald,3
henry,3
trade,3
carey,3
authors,3
modernization,3
peter,3
defense,3
rasmussen,3
baer,3
shaping,3
bullock,3
systems,3
glenn,3
florida,3
green,3
casstevens,2
bernard,2
masotti,2
barbara,2
iran,2
deference,2
aid,2
york,2
act,2
movements,2
anthony,2
responds,2
sidney,2
detroit,2
effects,2
everett,2
orbell,2
en,2
financing,2
transition,2
jane,2
congressman,2
gareau,2
schley,2
reflections,2
seen,2
above,2
yale,2
bill,2
germany,2
standing,2
frolic,2
weber,2
cynicism,2
winham,2
movement,2
electorate,2
vega,2
studies,2
selection,2
methods,2
as,2
civil,2
zeidenstein,2
white,2
kirby,2
congressional,2
frank,2
competition,2
ross,2
