WORDCOUNTS,WEIGHT
the,294
i,181
of,158
k,127
and,125
for,118
intervals,97
a,87
e,84
in,83
d,74
to,68
is,60
j,58
p,57
be,53
that,45
with,44
s,44
on,41
x,40
n,39
as,35
are,33
treatment,33
by,32
o,31
xi,28
this,28
if,27
these,27
li,26
max,25
v,24
each,21
ui,21
c,21
can,21
l,20
let,20
confidence,20
bi,20
u,19
any,18
oi,18
selection,17
all,17
g,17
bounds,17
subset,16
then,16
multiple,16
adaptive,16
not,15
hsu,15
upper,15
xj,15
example,15
when,15
case,14
control,14
treatments,14
statistics,14
have,14
an,14
y,14
where,13
theorem,13
one,12
simultaneous,12
statistical,12
from,12
dj,12
best,12
mcc,12
ranking,12
gupta,12
interval,12
filter,12
will,11
it,11
there,11
other,11
since,11
american,10
suppose,10
comparisons,10
r,10
association,10
we,10
than,10
oj,9
statements,9
z,9
means,9
coverage,9
uj,9
known,9
ni,9
edwards,9
q,9
mcb,9
which,9
f,8
section,8
w,8
t,8
setting,8
was,8
annals,8
normal,8
differences,8
ad,8
form,8
min,8
some,8
data,8
sample,8
table,8
estimator,8
denote,8
may,7
set,7
procedure,7
procedures,7
distribution,7
taking,7
were,7
such,7
computed,7
journal,7
at,6
dunnett,6
note,6
populations,6
been,6
large,6
their,6
length,6
fixed,6
index,6
or,6
but,6
largest,6
lower,6
problem,6
has,6
mean,6
made,6
regarding,6
random,6
ii,5
without,5
independent,5
constants,5
probability,5
settings,5
do,5
ti,5
fabian,5
observations,5
every,5
water,5
sizes,5
bound,5
selected,5
analogous,5
fi,5
values,5
parameter,5
variables,5
thus,5
mathematical,5
corollary,5
good,5
would,5
configurations,5
satisfy,5
sequential,5
given,5
b,4
positive,4
bias,4
specified,4
university,4
following,4
si,4
goodness,4
here,4
fk,4
december,4
seem,4
unknown,4
seven,4
qp,4
ratios,4
competitors,4
bechhofer,4
variances,4
number,4
oo,4
suggests,4
point,4
part,4
along,4
samples,4
fl,4
ok,4
against,4
tables,4
so,4
defined,4
standard,4
event,4
several,4
comparison,4
does,3
applications,3
m,3
no,3
deduced,3
independence,3
sobel,3
they,3
tukey,3
special,3
use,3
multivariate,3
satisfied,3
constant,3
experimental,3
asymptotically,3
being,3
satisfying,3
only,3
qj,3
shows,3
zi,3
rule,3
found,3
generates,3
new,3
zone,3
associated,3
take,3
distributions,3
term,3
desu,3
population,3
lengths,3
institute,3
cu,3
larger,3
unequal,3
degrees,3
size,3
examples,3
both,3
ki,3
filters,3
ohio,3
selecting,3
two,3
equivalent,3
its,3
pi,3
adapted,3
freedom,3
demonstrates,3
using,3
exist,3
justification,3
integral,3
nj,3
high,3
average,3
obtained,3
joumal,3
vi,3
problems,3
joi,3
between,3
single,3
brackets,3
