WORDCOUNTS,WEIGHT
the,173
of,153
and,79
in,55
cancer,49
a,44
was,44
for,43
cases,38
syphilis,34
with,34
to,30
control,28
group,24
or,24
at,23
venereal,23
between,22
prostatic,21
history,21
had,21
age,19
that,19
prostate,19
were,19
groups,18
disease,18
controls,18
difference,18
gonorrhoea,15
p,15
no,14
not,14
by,14
treatment,14
been,13
mean,13
from,13
there,13
arsenical,12
infection,12
table,11
analysis,11
association,11
matched,10
study,10
is,10
n,10
who,10
records,10
an,10
than,10
diagnosis,9
patients,9
sexual,9
be,9
one,8
but,8
all,8
data,8
those,8
higher,7
two,7
also,7
past,7
used,7
odds,7
significant,7
years,7
significance,7
have,7
among,7
incidence,6
drugs,6
ratio,6
differences,6
which,6
lees,6
steele,6
this,6
would,6
as,6
it,5
similar,5
diseases,5
more,5
j,5
are,5
type,5
combined,5
record,5
virus,5
r,5
treated,5
rem,5
x,5
ontario,5
et,5
previous,5
both,5
medical,5
cervix,5
period,5
we,5
does,4
service,4
male,4
ns,4
canada,4
statistical,4
acquired,4
al,4
these,4
military,4
each,4
other,4
found,4
arsenic,4
men,4
v,4
recorded,4
frequency,4
development,4
pair,4
patient,4
national,4
level,4
subjects,4
results,4
using,4
evidence,4
hypothesis,4
short,3
result,3
earlier,3
their,3
just,3
hypertrophy,3
carcinogenic,3
only,3
latent,3
t,3
science,3
ndmc,3
others,3
greater,3
confirmed,3
did,3
could,3
epidemiology,3
time,3
hospital,3
wardle,3
subsequent,3
investigation,3
case,3
partners,3
however,3
method,3
benign,3
while,3
possibility,3
clinic,3
possible,3
herpes,3
made,3
must,3
multiple,3
findings,3
herpesvirus,3
factor,3
drive,3
shown,3
health,3
statistically,3
d,3
suggest,3
arsenicals,3
obtained,3
individual,3
on,3
characteristics,3
specific,3
died,3
when,3
vd,3
may,2
genital,2
archives,2
median,2
dm,2
recall,2
if,2
identified,2
five,2
hormonal,2
ym,2
community,2
carcinoma,2
they,2
center,2
positive,2
examine,2
blood,2
respect,2
wives,2
permission,2
category,2
studies,2
acquisition,2
considered,2
exposure,2
entry,2
total,2
general,2
any,2
associated,2
four,2
being,2
epidemiologic,2
first,2
linkage,2
jackson,2
infections,2
s,2
available,2
parenteral,2
diagnoses,2
report,2
analyses,2
foundation,2
studied,2
obviously,2
real,2
further,2
pooled,2
armed,2
younger,2
carcionoma,2
distribution,2
has,2
number,2
victims,2
kaufman,2
lynch,2
information,2
activity,2
significantly,2
reported,2
familial,2
genetic,2
kingston,2
ranks,2
thus,2
documented,2
forces,2
authors,2
defence,2
carcinogen,2
provided,2
rank,2
increased,2
drylie,2
relation,2
research,2
dates,2
compared,2
find,2
given,2
df,2
versus,2
relative,2
tract,2
showed,2
am,2
model,1
undifferentiated,1
cw,1
related,1
he,1
aluwalia,1
