WORDCOUNTS,WEIGHT
the,360
of,359
and,231
a,170
in,155
writing,155
no,99
to,84
that,79
s,69
university,65
students,62
international,59
abstracts,59
dissertation,59
microfilms,54
on,53
for,47
research,43
english,42
composition,40
college,39
teaching,38
as,38
teachers,37
eric,37
reproduction,36
document,36
m,36
service,36
j,36
ed,36
at,34
l,33
r,33
study,29
an,29
process,28
concluded,27
with,26
paper,26
communication,25
more,25
student,23
presented,23
annual,23
children,23
meeting,23
teacher,22
results,22
written,21
were,21
instruction,21
effects,21
d,20
reading,19
development,19
than,19
writers,19
b,18
was,18
by,18
composing,18
conference,18
skills,17
not,17
school,17
their,16
literature,16
c,16
e,15
response,15
found,15
be,15
revision,14
course,14
elementary,13
h,13
march,13
analysis,13
secondary,12
also,12
toward,12
is,12
grades,12
they,11
journal,11
basic,11
four,11
significant,11
language,11
grade,11
from,11
attitudes,11
group,10
bibliography,10
had,10
are,10
american,9
survey,9
case,9
evaluation,9
responses,9
graders,9
g,9
w,9
this,9
annotated,9
business,9
or,9
see,9
which,9
three,9
high,9
education,9
did,9
indicated,8
ability,8
using,8
literary,8
detroit,8
comprehension,8
approach,8
but,8
two,8
mich,8
number,8
essay,8
effect,8
program,8
content,8
between,8
among,8
measures,7
revisions,7
improved,7
audience,7
editing,7
p,7
used,7
significantly,7
during,7
overall,7
oral,7
do,7
preschool,7
educational,7
story,7
workshop,7
apprehension,7
syntactic,7
report,7
through,7
association,7
groups,6
t,6
achievement,6
those,6
some,6
quality,6
young,6
effective,6
adult,6
may,6
performance,6
n,6
layne,6
most,6
preference,6
sentence,6
planning,6
knowledge,6
spanjer,6
errors,6
classroom,6
these,6
v,6
strategies,6
effectiveness,6
use,6
peer,6
who,6
cognitive,6
while,6
level,6
freshman,6
developmental,6
comparison,6
scoring,5
schools,5
studies,5
practices,5
first,5
assessment,5
learning,5
holistic,5
factors,5
perceptions,5
improvement,5
fourth,5
related,5
competency,5
discourse,5
textual,5
characteristics,5
preliminary,5
april,5
positive,5
about,5
all,5
fifth,5
experimental,5
stories,5
new,5
maturity,5
mean,5
sixth,5
findings,5
examination,5
ratings,5
can,5
prose,5
types,5
complexity,5
speech,5
programs,5
national,5
writer,5
specific,5
myers,5
it,4
one,4
behavior,4
freshmen,4
handwriting,4
colleges,4
imagery,4
i,4
improving,4
creativity,4
within,4
task,4
exercises,4
montreal,4
jr,4
general,4
direct,4
result,4
method,4
poetry,4
revealed,4
personal,4
small,4
f,4
letters,4
short,4
others,4
preferences,4
time,4
made,4
combining,4
k,4
gifted,4
peers,4
grammar,4
indicate,4
methods,4
gorman,4
canada,4
text,4
different,4
tex,4
what,4
both,4
courses,4
november,4
average,4
write,4
showed,4
interaction,4
traditional,4
major,4
liberman,4
final,3
child,3
prewriting,3
second,3
ways,3
affective,3
greater,3
presents,3
total,3
test,3
long,3
production,3
words,3
other,3
carter,3
able,3
concludes,3
preservice,3
cohesion,3
there,3
concepts,3
papers,3
has,3
legibility,3
functions,3
cursive,3
subjects,3
mechanical,3
essays,3
descriptive,3
influence,3
sample,3
york,3
rather,3
growth,3
how,3
levels,3
eight,3
changes,3
paragraphs,3
impact,3
instrument,3
surface,3
important,3
could,3
events,3
witte,3
technical,3
competent,3
work,3
curriculum,3
washington,3
own,3
trends,3
good,3
computer,3
suggest,3
when,3
describes,3
city,3
activities,3
analytic,3
hyperbole,3
drama,3
community,3
modes,3
coherence,3
reports,3
houston,3
treatment,3
abilities,3
creative,3
readers,3
less,3
council,3
preparation,3
instructional,3
analyzed,3
classes,3
upon,3
computers,3
processes,3
legal,3
poetic,3
teach,3
structure,3
rhetorical,3
southwest,3
relationship,3
five,3
attitude,3
fewer,3
class,3
suggestions,3
over,3
best,3
scores,3
cal,3
them,3
selected,3
da,3
transactional,3
influenced,3
almost,3
rater,3
reported,3
humes,3
became,3
score,3
difference,3
correlated,3
point,3
characters,3
given,3
rate,2
samples,2
evaluations,2
crowhurst,2
meaning,2
gere,2
manuscript,2
center,2
judged,2
kinds,2
graduates,2
situation,2
favor,2
character,2
collaborative,2
consistent,2
nature,2
differences,2
narrative,2
verbal,2
procedure,2
proofreading,2
influences,2
revise,2
context,2
inquiry,2
rewriting,2
primary,2
placement,2
recommended,2
mastery,2
west,2
say,2
hudson,2
review,2
september,2
application,2
media,2
guided,2
elements,2
