WORDCOUNTS,WEIGHT
the,783
x,600
and,489
of,431
a,279
is,278
t,268
in,202
e,190
to,184
y,158
for,154
that,138
model,126
are,113
be,112
on,109
h,107
i,104
by,103
n,100
with,91
l,90
tt,86
from,84
yt,83
propensity,78
or,78
p,74
as,74
r,73
score,72
j,71
s,68
if,67
can,64
we,64
m,54
estimator,54
covariates,52
regression,51
causal,51
treatment,51
g,49
where,47
two,46
each,44
o,43
robins,43
it,42
at,41
distribution,41
theorem,40
under,40
likelihood,38
an,38
rhc,38
models,37
estimators,35
yo,35
no,34
go,33
b,33
this,33
correct,33
analysis,32
not,32
then,32
using,30
but,30
xt,30
outcome,30
data,29
confounding,29
variance,28
probability,28
method,28
co,28
d,28
outcomes,27
observed,27
f,26
values,26
statistical,25
given,25
estimated,24
first,24
has,24
journal,24
inference,24
see,24
sensitivity,24
have,24
yx,23
unmeasured,23
section,23
weighted,23
methods,23
association,23
american,22
such,22
let,22
marginal,22
same,22
so,22
between,22
w,21
both,21
assignment,21
observational,21
potential,21
xi,20
efficient,20
because,20
et,20
rotnitzky,20
different,20
our,20
c,20
bias,19
estimation,19
rubin,19
study,19
ipw,19
al,19
effects,19
some,18
estimates,18
similar,18
distributions,18
assume,18
other,17
fit,17
function,17
asymptotic,17
tion,16
linear,16
second,16
constraints,16
about,16
bounds,16
average,16
follows,15
yi,15
than,15
how,15
tan,15
covariate,15
used,15
q,15
converges,15
re,15
there,14
case,14
functions,14
sample,14
consider,14
based,14
semiparametric,14
effect,14
odds,14
v,14
would,14
defined,14
studies,13
consistent,13
holds,13
expansion,13
all,13
more,13
gives,13
treated,13
over,13
scores,13
dy,13
ho,13
survival,13
rosenbaum,13
z,12
even,12
subjects,12
population,12
results,12
robust,12
these,12
histogram,12
standard,12
ing,12
patients,12
vari,12
theory,12
xx,11
ext,11
con,11
right,11
could,11
out,11
however,11
related,11
assumption,11
which,11
op,11
joint,11
bound,11
log,11
here,11
conditions,11
reg,11
groups,10
either,10
might,10
those,10
probabilities,10
response,10
jlt,10
asymptotically,10
fitted,10
inferences,10
headaches,10
tes,10
only,10
xq,10
factor,10
untreated,10
note,10
figure,10
proof,10
control,10
ratio,10
gi,10
table,10
nonparametric,10
level,10
difference,10
maximum,10
among,10
samples,9
group,9
one,9
expectation,9
monte,9
condition,9
mean,9
ex,9
conditional,9
carlo,9
bounded,9
knowledge,9
experiencing,9
statistics,9
approach,9
errors,9
when,9
various,9
parametric,9
doubly,9
dht,9
december,9
measured,9
regularity,9
xth,9
wrong,8
normal,8
combination,8
corresponding,8
scharfstein,8
unit,8
locally,8
whereas,8
raw,8
treatments,8
least,8
small,8
value,8
curves,8
counterfactual,8
lik,8
fix,8
also,8
finite,8
independent,8
bt,8
class,8
proposed,8
information,8
remains,8
tf,8
equation,7
specified,7
ti,7
hc,7
give,7
imbens,7
aipw,7
estimating,7
uniformly,7
without,7
moreover,7
receiving,7
most,7
show,7
je,7
logit,7
ht,7
sity,7
optimal,7
achieves,7
units,7
estima,7
missing,7
hj,7
new,7
income,7
equivalently,7
three,7
k,7
become,7
vector,7
specifications,7
binary,7
propen,7
der,7
sampling,7
ft,7
what,7
subject,7
assumptions,7
comparison,7
wo,6
fixed,6
lower,6
drinkers,6
lim,6
illustrate,6
review,6
patient,6
br,6
jl,6
estimate,6
mechanism,6
van,6
lt,6
weighting,6
comment,6
max,6
term,6
work,6
heart,6
example,6
change,6
overall,6
drink,6
fact,6
larger,6
number,6
extended,6
discussion,6
differ,6
equivalent,6
sec,6
extra,6
achieve,6
connors,6
set,6
hx,6
residual,6
min,6
through,6
role,6
sion,6
tions,6
define,6
coefficient,6
xz,6
dgo,6
th,6
does,5
large,5
into,5
po,5
sub,5
est,5
u,5
indicating,5
thus,5
esti,5
due,5
iid,5
continuous,5
general,5
expansions,5
york,5
dp,5
se,5
their,5
brumback,5
result,5
cd,5
mle,5
otherwise,5
well,5
received,5
reduction,5
catheterization,5
composite,5
equality,5
