WORDCOUNTS,WEIGHT
the,1733
of,1079
to,777
and,599
in,386
that,377
a,366
be,270
it,211
was,211
he,208
for,195
had,170
this,168
which,156
as,145
at,140
by,137
dr,120
with,120
i,119
been,119
not,110
mr,109
is,106
on,106
would,101
have,101
they,100
meeting,100
medical,95
their,93
an,88
from,87
association,85
his,83
but,78
who,75
members,73
so,70
or,68
were,68
esq,65
profession,62
great,60
are,60
fund,58
one,57
has,56
more,56
there,55
will,55
our,55
present,54
all,49
society,48
council,47
should,47
upon,46
committee,45
any,45
its,44
than,43
said,42
such,42
president,42
m,41
s,41
other,41
some,41
general,41
d,41
may,40
time,39
we,39
no,38
you,38
these,37
what,36
much,36
every,35
now,34
could,34
gentlemen,34
out,33
anniversary,33
if,32
those,32
year,31
read,31
him,31
carried,30
then,30
them,30
my,29
report,29
shall,28
must,28
into,27
cases,27
can,27
very,27
subject,27
before,26
most,26
branch,26
when,25
given,25
daniell,24
your,24
public,24
having,24
thought,24
hastings,24
might,23
motion,23
resolution,23
made,23
tion,22
being,22
benevolent,22
only,21
do,21
norwich,21
considered,21
state,20
con,20
say,20
w,20
brought,20
also,20
many,20
science,20
seconded,19
journal,19
same,19
john,19
men,19
day,19
lie,19
institution,19
attention,19
first,18
body,18
make,18
communications,18
each,18
city,18
moved,17
part,17
various,17
two,17
address,16
able,16
take,16
amount,16
objects,16
provincial,16
towards,16
therefore,16
thanks,16
number,16
case,16
appointed,16
large,15
without,15
important,15
good,15
am,15
bill,15
under,15
man,15
me,15
c,15
years,15
martin,15
j,14
felt,14
medicine,14
found,14
well,14
received,14
though,14
next,14
annual,14
up,14
forbes,14
put,14
necessary,14
another,14
held,14
last,14
pro,14
sure,14
did,14
best,14
taken,13
honour,13
occasion,13
consider,13
opinion,13
knowledge,13
small,13
petition,13
generally,13
after,13
benefit,13
surgical,13
e,12
done,12
member,12
long,12
far,12
funds,12
called,12
however,12
paid,12
about,12
us,12
gentleman,12
over,12
past,12
whether,12
bath,12
come,12
derby,12
course,12
t,11
secretary,11
himself,11
thus,11
certain,11
house,11
meet,11
order,11
few,11
